"","authorID","groupID","author_name","author_order","address","university","department","postal_code","city","state","country","RP_address","RI","OI","UT","refID","PT","PY","PU"
"378",378,375,"Garcia-Davalillo, Juan",1,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,"H-8893-2015","0000-0002-0516-1626","WOS:000334178200004",100,"J","2014",NA
"379",379,379,"Herrera, Gerardo",2,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,"M-1604-2014","0000-0002-6633-9184","WOS:000334178200004",100,"J","2014",NA
"380",380,380,"Notti, Davide",3,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,"L-1852-2014","0000-0002-8256-0743","WOS:000334178200004",100,"J","2014",NA
"381",381,380,"Notti, Davide",3,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,"L-1852-2014","0000-0002-8256-0743","WOS:000334178200004",100,"J","2014",NA
"382",382,380,"Notti, Davide",3,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,"I-1770-2019","0000-0002-8256-0743","WOS:000334178200004",100,"J","2014",NA
"383",383,380,"Notti, Davide",3,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,"I-1770-2019","0000-0002-8256-0743","WOS:000334178200004",100,"J","2014",NA
"384",384,384,"Strozzi, Tazio",4,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000334178200004",100,"J","2014",NA
"385",385,365,"Saporito, Ralph A.",4,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000332823100001",101,"J","2014",NA
"386",386,386,"Sasa-Marin, Mahmood",3,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000332823100001",101,"J","2014",NA
"387",387,387,"Stynoski, Jennifer L.",1,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000332823100001",101,"J","2014",NA
"388",388,388,"Torres-Mendoza, Yaritbel",2,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000332823100001",101,"J","2014",NA
"389",389,53,"Cove, Michael, V",1,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000349242600008",102,"J","2014",NA
"390",390,348,"Jackson, Victoria L.",3,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000349242600008",102,"J","2014",NA
"391",391,232,"Saenz, Joel C.",4,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000349242600008",102,"J","2014",NA
"392",392,350,"Manuel Spinola, R.",2,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000349242600008",102,"J","2014",NA
"393",393,393,"Hernandez-Castellano, Carlos",1,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,NA,"0000-0003-0211-6018","WOS:000347367900016",103,"J","2014",NA
"394",394,394,"Perez Hidalgo, Nicolas",2,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,"I-5732-2019",NA,"WOS:000347367900016",103,"J","2014",NA
"395",395,395,"Aller, Theresa L.",2,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000345878100006",104,"J","2014",NA
"396",396,396,"Antaky, Carmen C.",5,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,NA,"0000-0001-8342-5028","WOS:000345878100006",104,"J","2014",NA
"397",397,397,"Grether, Gregory F.",1,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000345878100006",104,"J","2014",NA
"398",398,398,"Grucky, Nicole K.",3,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000345878100006",104,"J","2014",NA
"399",399,399,"Levi, Abrahm",4,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000345878100006",104,"J","2014",NA
"400",400,400,"Townsend, Victor R., Jr.",6,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000345878100006",104,"J","2014",NA
"401",401,401,"Center, Barbara J.",6,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000345112700004",105,"J","2014",NA
"402",402,402,"Davies, Kerrie A.",3,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000345112700004",105,"J","2014",NA
"403",403,403,"Esquivel, Alejandro",7,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000345112700004",105,"J","2014",NA
"404",404,404,"Giblin-Davis, Robin M.",1,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000345112700004",105,"J","2014",NA
"405",405,740,"Kanzaki, Natsumi",2,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000345112700004",105,"J","2014",NA
"406",406,406,"Powers, Thomas O.",8,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000345112700004",105,"J","2014",NA
"407",407,743,"Ye, Weimin",4,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000345112700004",105,"J","2014",NA
"408",408,744,"Zeng, Yongsan",5,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000345112700004",105,"J","2014",NA
"409",409,409,"Alvarez, Aureli",4,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,"Y-2644-2019",NA,"WOS:000330197700070",106,"J","2014",NA
"410",410,410,"Casas, Lluis",1,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,"L-1242-2014","0000-0003-0948-8658","WOS:000330197700070",106,"J","2014",NA
"411",411,411,"Fouzai, Boutheina",3,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000330197700070",106,"J","2014",NA
"412",412,412,"Prevosti, Malta",2,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000330197700070",106,"J","2014",NA
"413",413,266,"Carson, Walter P.",3,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000337762100001",107,"J","2014",NA
"414",414,267,"Michel, Nicole L.",1,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000337762100001",107,"J","2014",NA
"415",415,268,"Sherry, Thomas W.",2,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000337762100001",107,"J","2014",NA
"416",416,416,"Arnold, A. Elizabeth",2,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000332429400002",108,"J","2014",NA
"417",417,417,"Del Olmo-Ruiz, Mariana",1,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000332429400002",108,"J","2014",NA
"418",418,159,"Avalos, Gerardo",2,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,"K-6397-2019",NA,"WOS:000329534400023",109,"J","2013",NA
"419",419,419,"Celis, Gerardo",1,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000329534400023",109,"J","2013",NA
"420",420,515,"Jung, Jinha",1,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000327719600013",110,"J","2013",NA
"421",421,421,"Pekin, Burak K.",2,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,"S-1809-2017","0000-0002-4797-6962","WOS:000327719600013",110,"J","2013",NA
"422",422,422,"Pijanowski, Bryan C.",3,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000327719600013",110,"J","2013",NA
"423",423,109,"Clark, Deborah A.",4,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000325567100016",111,"J","2013",NA
"424",424,109,"Clark, Deborah A.",3,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,NA,"0000-0002-4000-4925","WOS:000325567100016",111,"J","2013",NA
"425",425,73,"Kellner, James R.",2,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000325567100016",111,"J","2013",NA
"426",426,426,"Silva, Carlos E.",1,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000325567100016",111,"J","2013",NA
"427",427,427,"Kelm, Detlev H.",2,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000326712100008",112,"J","2013",NA
"428",428,204,"Marquis, Robert J.",3,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000326712100008",112,"J","2013",NA
"429",429,205,"Salazar, Diego",1,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,NA,"0000-0001-9810-5828","WOS:000326712100008",112,"J","2013",NA
"430",430,430,"Delgado-Davila, Ruth",3,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000330474700004",113,"J","2013",NA
"431",431,431,"Marten-Rodriguez, Silvana",1,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000330474700004",113,"J","2013",NA
"432",432,432,"Munoz-Gamboa, Paola",2,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000330474700004",113,"J","2013",NA
"433",433,433,"Quesada, Mauricio",4,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,NA,"0000-0002-7776-9286","WOS:000330474700004",113,"J","2013",NA
"434",434,434,"Bernal, Blanca",1,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,"M-3594-2017","0000-0002-4879-8387","WOS:000325116700006",114,"J","2013",NA
"435",435,435,"Mitsch, William J.",2,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,NA,"0000-0001-8348-3172","WOS:000325116700006",114,"J","2013",NA
"436",436,436,"Beneyto, Davinia",2,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000328444800011",115,"J","2013",NA
"437",437,437,"Bonilla-Murillo, Fabian",1,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000328444800011",115,"J","2013",NA
"438",438,438,"Sasa, Mahmood",3,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,NA,"0000-0003-0118-5142","WOS:000328444800011",115,"J","2013",NA
"439",439,439,"Banerjee, Sudipto",3,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000324839400002",116,"J","2013",NA
"440",440,440,"Finley, Andrew O.",2,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000324839400002",116,"J","2013",NA
"441",441,441,"Guhaniyogi, Rajarshi",1,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000324839400002",116,"J","2013",NA
"442",442,74,"Kobe, Richard K.",4,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,"M-1054-2014",NA,"WOS:000324839400002",116,"J","2013",NA
"443",443,159,"Avalos, Gerardo",1,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,"K-6397-2019",NA,"WOS:000324509200032",117,"J","2013",NA
"444",444,444,"Engeln, James Theodore",3,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000324509200032",117,"J","2013",NA
"445",445,357,"Fernandez Otarola, Mauricio",2,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000324509200032",117,"J","2013",NA
"446",446,109,"Clark, Deborah A.",4,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000321087700011",118,"J","2013",NA
"447",447,109,"Clark, Deborah A.",3,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,NA,"0000-0002-4000-4925","WOS:000321087700011",118,"J","2013",NA
"448",448,448,"O'Brien, Joseph J.",6,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000321087700011",118,"J","2013",NA
"449",449,173,"Oberbauer, S.",2,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000321087700011",118,"J","2013",NA
"450",450,1010,"Olivas, Paulo C.",1,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000321087700011",118,"J","2013",NA
"451",451,451,"Ordonez, Harlyn",7,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000321087700011",118,"J","2013",NA
"452",452,1440,"Ryan, Michael G.",5,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,"A-9805-2008","0000-0002-2500-6738","WOS:000321087700011",118,"J","2013",NA
"453",453,235,"Gerow, Kenneth G.",4,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000323532600005",119,"J","2013",NA
"454",454,454,"McClearn, Deedra",5,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000323532600005",119,"J","2013",NA
"455",455,455,"O'Neill, Brian J.",2,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000323532600005",119,"J","2013",NA
"456",456,456,"Romero, Andrea",1,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000323532600005",119,"J","2013",NA
"457",457,238,"Timm, Robert M.",3,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000323532600005",119,"J","2013",NA
"458",458,140,"Folt, Brian",1,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000322619300010",120,"J","2013",NA
"459",459,322,"Reider, Kelsey",2,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,NA,"0000-0002-0093-0529","WOS:000322619300010",120,"J","2013",NA
"460",460,460,"Beatriz Azofeifa-Mora, Ana",3,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000322504300002",121,"J","2013",NA
"461",461,461,"Monge-Najera, Julian",1,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,NA,"0000-0001-7764-2966","WOS:000322504300002",121,"J","2013",NA
"462",462,462,"Nielsen-Munoz, Vanessa",2,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000322504300002",121,"J","2013",NA
"463",463,159,"Avalos, Gerardo",2,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,"K-6397-2019",NA,"WOS:000322504300005",122,"J","2013",NA
"464",464,464,"Seas-Carvajal, Carolina",1,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000322504300005",122,"J","2013",NA
"465",465,465,"Dobson, F. Stephen",3,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,"R-7310-2019",NA,"WOS:000322504300032",123,"J","2013",NA
"466",466,466,"Guyer, Craig",2,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000322504300032",123,"J","2013",NA
"467",467,467,"Paemelaere, Evi A. D.",1,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000322504300032",123,"J","2013",NA
"468",468,109,"Clark, Deborah A.",1,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,NA,"0000-0002-4000-4925","WOS:000324913100030",124,"J","2013",NA
"469",469,109,"Clark, Deborah A.",2,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000324913100030",124,"J","2013",NA
"470",470,173,"Oberbauer, S.",3,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000324913100030",124,"J","2013",NA
"471",471,471,"Chacon, Iria",3,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000319469600009",125,"J","2013",NA
"472",472,139,"Donnelly, Maureen A.",6,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000319469600009",125,"J","2013",NA
"473",473,473,"Geerdes, Erica",2,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000319469600009",125,"J","2013",NA
"474",474,474,"Jimenez, Randall R.",5,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000319469600009",125,"J","2013",NA
"475",475,521,"Kerby, Jacob L.",7,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000319469600009",125,"J","2013",NA
"476",476,476,"Ballestero Rodriguez, Erick",4,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000319469600009",125,"J","2013",NA
"477",477,477,"Whitfield, Steven M.",1,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,"F-5191-2013","0000-0003-3026-9791","WOS:000319469600009",125,"J","2013",NA
"478",478,477,"Whitfield, Steven M.",1,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,"K-8342-2014","0000-0003-3026-9791","WOS:000319469600009",125,"J","2013",NA
"479",479,479,"Logan, C. J.",1,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,NA,"0000-0002-5944-906X","WOS:000322536400014",126,"J","2013",NA
"480",480,1211,"Longino, J. T.",2,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000322536400014",126,"J","2013",NA
"481",481,266,"Carson, Walter P.",5,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000318314900007",127,"J","2013",NA
"482",482,111,"Letcher, Susan G.",4,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,NA,"0000-0002-9475-7674","WOS:000318314900007",127,"J","2013",NA
"483",483,1091,"Mascaro, Joseph",3,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000318314900007",127,"J","2013",NA
"484",484,484,"Schnitzer, Stefan A.",2,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,NA,"0000-0002-2715-9455","WOS:000318314900007",127,"J","2013",NA
"485",485,485,"Yorke, Suzanne R.",1,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000318314900007",127,"J","2013",NA
"486",486,354,"Schwendenmann, L.",2,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,NA,"0000-0002-2290-3003","WOS:000318325000009",128,"J","2013",NA
"487",487,487,"Wiegand, B. A.",1,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000318325000009",128,"J","2013",NA
"488",488,488,"Hespenheide, Henry",1,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000316727600009",129,"J","2013",NA
"489",489,489,"Luckner, Anja",3,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000316932800011",130,"J","2013",NA
"490",490,490,"Schneeberger, Karin",2,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,NA,"0000-0003-2098-2542","WOS:000316932800011",130,"J","2013",NA
"491",491,491,"Voigt, Christian C.",1,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000316932800011",130,"J","2013",NA
"492",492,492,"Ardon, Marcelo",1,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,NA,"0000-0001-7275-2672","WOS:000315559900028",131,"J","2013",NA
"493",493,309,"Duff, John H.",2,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000315559900028",131,"J","2013",NA
"494",494,494,"Jackman, Alan P.",5,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000315559900028",131,"J","2013",NA
"495",495,561,"Pringle, Catherine M.",7,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000315559900028",131,"J","2013",NA
"496",496,562,"Ramirez, Alonso",3,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000315559900028",131,"J","2013",NA
"497",497,314,"Small, Gaston E.",4,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000315559900028",131,"J","2013",NA
"498",498,498,"Triska, Frank J.",6,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000315559900028",131,"J","2013",NA
"499",499,499,"Erickson, David L.",2,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000313429800023",132,"J","2013",NA
"500",500,165,"Erwin, Terry L.",4,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000313429800023",132,"J","2013",NA
"501",501,501,"Garcia-Robledo, Carlos",1,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000313429800023",132,"J","2013",NA
"502",502,502,"Kress, W. John",5,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000313429800023",132,"J","2013",NA
"503",503,169,"Staines, Charles L.",3,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000313429800023",132,"J","2013",NA
"504",504,504,"Chassot, Olivier",5,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000338643800007",133,"J","2013",NA
"505",505,53,"Cove, Michael, V",1,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000338643800007",133,"J","2013",NA
"506",506,348,"Jackson, Victoria L.",3,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000338643800007",133,"J","2013",NA
"507",507,232,"Saenz, Joel C.",4,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000338643800007",133,"J","2013",NA
"508",508,508,"Spinola, R. Manuel",2,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000338643800007",133,"J","2013",NA
"509",509,561,"Pringle, Catherine M.",2,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000314991300008",134,"J","2013",NA
"510",510,242,"Snyder, Marcia N.",1,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000314991300008",134,"J","2013",NA
"511",511,511,"Tiffer-Sotomayor, Ruth",3,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000314991300008",134,"J","2013",NA
"512",512,109,"Clark, Deborah A.",1,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000310798600019",135,"J","2012",NA
"513",513,73,"Kellner, James R.",2,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000310798600019",135,"J","2012",NA
"514",514,514,"Ahumada, Jorge A.",5,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000310587300010",136,"J","2012",NA
"515",515,515,"Jung, Jinha",2,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000310587300010",136,"J","2012",NA
"516",516,421,"Pekin, Burak K.",1,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,"S-1809-2017","0000-0002-4797-6962","WOS:000310587300010",136,"J","2012",NA
"517",517,422,"Pijanowski, Bryan C.",4,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000310587300010",136,"J","2012",NA
"518",518,518,"Villanueva-Rivera, Luis J.",3,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,NA,"0000-0003-3948-3698","WOS:000310587300010",136,"J","2012",NA
"519",519,139,"Donnelly, Maureen A.",4,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000310729200009",137,"J","2012",NA
"520",520,520,"Gentry, Lydia R.",3,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000310729200009",137,"J","2012",NA
"521",521,521,"Kerby, Jacob L.",2,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000310729200009",137,"J","2012",NA
"522",522,477,"Whitfield, Steven M.",1,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,"F-5191-2013","0000-0003-3026-9791","WOS:000310729200009",137,"J","2012",NA
"523",523,477,"Whitfield, Steven M.",1,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,"K-8342-2014","0000-0003-3026-9791","WOS:000310729200009",137,"J","2012",NA
"524",524,524,"Caldera, Eric J.",1,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000309976800008",138,"J","2012",NA
"525",525,525,"Currie, Cameron R.",2,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000309976800008",138,"J","2012",NA
"526",526,526,"Perkins, Philip D.",1,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000310448200001",139,"J","2012",NA
"527",527,527,"Lawson, Sarah P.",3,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000308636400014",140,"J","2012",NA
"528",528,528,"Mccreery, Helen F.",2,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,NA,"0000-0003-3811-7960","WOS:000308636400014",140,"J","2012",NA
"529",529,529,"O'Donnell, Sean",5,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000308636400014",140,"J","2012",NA
"530",530,530,"Pizarro, Laura Chavarria",1,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000308636400014",140,"J","2012",NA
"531",531,531,"Winston, Max E.",4,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000308636400014",140,"J","2012",NA
"532",532,532,"Kitajima, Kaoru",3,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,"M-8521-2018","0000-0001-6822-8536","WOS:000309391500017",141,"J","2012",NA
"533",533,533,"Nolting, Kristen",2,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000309391500017",141,"J","2012",NA
"534",534,781,"Palow, Danielle T.",1,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000309391500017",141,"J","2012",NA
"535",535,325,"Massoudieh, Arash",1,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,"F-1856-2011","0000-0003-0200-2141","WOS:000309137400002",142,"J","2012",NA
"536",536,536,"Sharifi, Soroosh",2,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000309137400002",142,"J","2012",NA
"537",537,537,"Solomon, D. Kip",3,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,"C-7951-2016","0000-0001-6370-7124","WOS:000309137400002",142,"J","2012",NA
"538",538,404,"Giblin-Davis, Robin M.",2,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000308638700074",143,"J","2012",NA
"539",539,539,"Porazinska, Dorota L.",1,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000308638700074",143,"J","2012",NA
"540",540,406,"Powers, Thomas O.",3,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000308638700074",143,"J","2012",NA
"541",541,741,"Thomas, W. Kelley",4,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000308638700074",143,"J","2012",NA
"542",542,542,"Cadol, Daniel",1,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,NA,"0000-0002-4408-8548","WOS:000309015400002",144,"J","2012",NA
"543",543,543,"Kampf, Stephanie",2,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,"F-4608-2011","0000-0001-8991-2679","WOS:000309015400002",144,"J","2012",NA
"544",544,550,"Wohl, Ellen",3,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000309015400002",144,"J","2012",NA
"545",545,545,"Bolton, Susan",2,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000309015400007",145,"J","2012",NA
