,authorID,groupID,author_name,author_order,address,university,department,postal_code,city,state,country,RP_address,RI,OI,UT,refID,PT,PY,PU
8916,8916,5164,"Yanoviak, Stephen P.",1,"Univ Arkansas, Dept Biol, Little Rock, AR 72204 USA.",univ arkansas,dept biol,72204,little rock,ar,usa,"univ arkansas, dept biol, 2801 s univ ave, little rock, ar 72204 usa.",NA,NA,WOS:000278569700013,1043,J,2010,NA
9042,9042,9042,"Hernaez, Patricio",2,"Univ Arturo Prat, Museo Mar, Iquique, Chile.",univ arturo prat,NA,NA,museo mar,iquique,chile,NA,NA,NA,WOS:000273949700010,1068,J,2010,NA
4769,4769,4769,"Fyllas, Nikolaos M.",8,"Univ Athens, Fac Biol, Dept Ecol & Systemat, Athens 15701, Greece.",univ athens,fac biol,15701,athens,NA,greece,NA,NA,0000-0002-5651-5578,WOS:000370959800021,465,J,2016,NA
7522,7522,7522,"Parsons, Stuart",11,"Univ Auckland, Sch Biol Sci, Auckland 1, New Zealand.",univ auckland,NA,NA,sch biol sci,auckland ,new zealand,NA,NA,0000-0003-1025-5616,WOS:000308932600011,864,J,2012,NA
601,601,601,"Hickey, Anthony J.",8,"Univ Auckland, Sch Biol Sci, Auckland, New Zealand.",univ auckland,NA,NA,sch biol sci,auckland,new zealand,NA,NA,NA,WOS:000473752400013,66,J,2019,NA
602,602,602,"Holwell, Gregory I.",9,"Univ Auckland, Sch Biol Sci, Auckland, New Zealand.",univ auckland,NA,NA,sch biol sci,auckland,new zealand,NA,NA,NA,WOS:000473752400013,66,J,2019,NA
605,605,605,"Painting, Christina J.",10,"Univ Auckland, Sch Biol Sci, Auckland, New Zealand.",univ auckland,NA,NA,sch biol sci,auckland,new zealand,NA,NA,0000-0003-0701-2648,WOS:000473752400013,66,J,2019,NA
606,606,606,"Powell, Erin C.",5,"Univ Auckland, Sch Biol Sci, Auckland, New Zealand.",univ auckland,NA,NA,sch biol sci,auckland,new zealand,NA,NA,NA,WOS:000473752400013,66,J,2019,NA
2495,2495,2495,"Lear, Gavin",6,"Univ Auckland, Sch Biol Sci, Auckland, New Zealand.",univ auckland,NA,NA,sch biol sci,auckland,new zealand,NA,NA,NA,WOS:000431612000017,217,J,2018,NA
2498,2498,2498,"South, Paul M.",10,"Univ Auckland, Sch Biol Sci, Auckland, New Zealand.",univ auckland,NA,NA,sch biol sci,auckland,new zealand,NA,NA,0000-0003-1096-8990,WOS:000431612000017,217,J,2018,NA
1633,1633,1633,"Perry, George L. W.",4,"Univ Auckland, Sch Environm, Auckland, New Zealand.",univ auckland,NA,NA,sch environm,auckland,new zealand,NA,NA,NA,WOS:000452178600014,166,J,2018,NA
2471,2471,2471,"Schwendenmann, Luitgard",12,"Univ Auckland, Sch Environm, Private Bag 92019, Auckland 1142, New Zealand.",univ auckland,sch environm,92019,private bag,auckland ,new zealand,NA,NA,NA,WOS:000430119600001,213,J,2018,NA
922,922,922,"Nunez, Jose J.",26,"Univ Austral Chile, Sci Fac, Inst Marine & Limnol Sci, Valdivia, Chile.",univ austral chile,sci fac,NA,inst marine & limnol sci,valdivia,chile,NA,NA,NA,WOS:000459753700018,99,J,2019,NA
2030,2030,9048,"Valdivia, Nelson",241,"Univ Austral Chile, Valdivia, Chile.",univ austral chile,NA,NA,valdivia,NA,chile,NA,NA,NA,WOS:000439785700001,183,J,2018,NA
1911,1911,1911,"Lloret, Francisco",127,"Univ Autonoma Barcelona, CREAF, Cerdanyola Del Valles, Catalonia, Spain.",univ autonoma barcelona,creaf,NA,cerdanyola del valles,catalonia,spain,NA,NA,NA,WOS:000439785700001,183,J,2018,NA
6139,6139,6139,"Pardo Molina, Guido",49,"Univ Autonoma Beni, Riberalta, Beni, Bolivia.",univ autonoma beni,NA,NA,riberalta,beni,bolivia,NA,NA,NA,WOS:000339110400011,690,J,2014,NA
1485,1485,1485,"Pardo, Guido",90,"Univ Autonoma Beni, Riberalta, Bolivia.",univ autonoma beni,NA,NA,riberalta,NA,bolivia,NA,NA,NA,WOS:000449653200009,149,J,2018,NA
1529,1529,6177,"Vos, Vincent A.",130,"Univ Autonoma Beni, Riberalta, Bolivia.",univ autonoma beni,NA,NA,riberalta,NA,bolivia,NA,NA,NA,WOS:000449653200009,149,J,2018,NA
2438,2438,6177,"Vos, Vincent A.",48,"Univ Autonoma Beni, Riberalta, Bolivia.",univ autonoma beni,NA,NA,riberalta,NA,bolivia,NA,NA,NA,WOS:000431666300003,207,J,2018,NA
6368,6368,6177,"Vos, Vincent A.",57,"Univ Autonoma Beni, Riberalta, Bolivia.",univ autonoma beni,NA,NA,riberalta,NA,bolivia,NA,I-7209-2019,0000-0002-0388-8530,WOS:000333568600001,707,J,2014,NA
6734,6734,6177,"Vos, Vincent A.",56,"Univ Autonoma Beni, Riberalta, Bolivia.",univ autonoma beni,NA,NA,riberalta,NA,bolivia,NA,I-7209-2019,0000-0002-0388-8530,WOS:000326649100003,749,J,2013,NA
3347,3347,5708,"Caballero, Pedro",5,"Univ Autonoma Chiriqui, Calle UNACHI, David, Panama.",univ autonoma chiriqui,NA,NA,calle unachi,david,panama,NA,NA,NA,WOS:000405595300020,315,J,2017,NA
3349,3349,5714,"Morris, Arturo",2,"Univ Autonoma Chiriqui, Calle UNACHI, David, Panama.",univ autonoma chiriqui,NA,NA,calle unachi,david,panama,NA,NA,NA,WOS:000405595300020,315,J,2017,NA
5708,5708,5708,"Caballero, Pedro",2,"Univ Autonoma Chiriqui, Dept Biol, David, Panama.",univ autonoma chiriqui,NA,NA,dept biol,david,panama,NA,NA,NA,WOS:000353993300006,619,J,2015,NA
5711,5711,5711,"Gonzalez, Jonathan",7,"Univ Autonoma Chiriqui, Dept Biol, David, Panama.",univ autonoma chiriqui,NA,NA,dept biol,david,panama,NA,NA,NA,WOS:000353993300006,619,J,2015,NA
5713,5713,5713,"Mayorga, Luis",8,"Univ Autonoma Chiriqui, Dept Biol, David, Panama.",univ autonoma chiriqui,NA,NA,dept biol,david,panama,NA,NA,NA,WOS:000353993300006,619,J,2015,NA
5714,5714,5714,"Morris, Arturo",3,"Univ Autonoma Chiriqui, Dept Biol, David, Panama.",univ autonoma chiriqui,NA,NA,dept biol,david,panama,NA,NA,NA,WOS:000353993300006,619,J,2015,NA
5715,5715,5715,"Ramos, Nelly",6,"Univ Autonoma Chiriqui, Dept Biol, David, Panama.",univ autonoma chiriqui,NA,NA,dept biol,david,panama,NA,NA,NA,WOS:000353993300006,619,J,2015,NA
5716,5716,5716,"Serrano, Kiria",5,"Univ Autonoma Chiriqui, Dept Biol, David, Panama.",univ autonoma chiriqui,NA,NA,dept biol,david,panama,NA,NA,NA,WOS:000353993300006,619,J,2015,NA
5717,5717,5717,"Velasquez, Carmen",4,"Univ Autonoma Chiriqui, Dept Biol, David, Panama.",univ autonoma chiriqui,NA,NA,dept biol,david,panama,NA,NA,NA,WOS:000353993300006,619,J,2015,NA
5634,5634,5634,"Martinez-Garza, Cristina",20,"Univ Autonoma Estado Morelos, Ctr Invest Biodiversidad & Conservac, Cuernavaca 62209, Morelos, Mexico.",univ autonoma estado morelos,ctr invest biodiversidad & conservac,62209,cuernavaca,morelos,mexico,NA,H-8956-2019,0000-0002-9310-564X,WOS:000356630600020,609,J,2015,NA
5635,5635,5634,"Martinez-Garza, Cristina",20,"Univ Autonoma Estado Morelos, Ctr Invest Biodiversidad & Conservac, Cuernavaca 62209, Morelos, Mexico.",univ autonoma estado morelos,ctr invest biodiversidad & conservac,62209,cuernavaca,morelos,mexico,NA,K-4519-2019,0000-0002-9310-564X,WOS:000356630600020,609,J,2015,NA
6671,6671,6671,"Araujo-Murakami, Alejandro",27,"Univ Autonoma Gabriel Rene Moreno, Museo Hist Nat Noel Kempff Mercado, Santa Cruz, CA, Bolivia.",univ autonoma gabriel rene moreno,museo hist nat noel kempff mercado,NA,santa cruz,ca,bolivia,NA,NA,NA,WOS:000326649100003,749,J,2013,NA
6702,6702,6702,"Parada-Gutierrez, Alexander",33,"Univ Autonoma Gabriel Rene Moreno, Museo Hist Nat Noel Kempff Mercado, Santa Cruz, CA, Bolivia.",univ autonoma gabriel rene moreno,museo hist nat noel kempff mercado,NA,santa cruz,ca,bolivia,NA,NA,NA,WOS:000326649100003,749,J,2013,NA
3599,3599,3177,"Macia, Manuel J.",3,"Univ Autonoma Madrid, Dept Biol, Area Bot, Calle Darwin 2, ES-28049 Madrid, Spain.",univ autonoma madrid,dept biol,28049, madrid,NA,spain,NA,H-4631-2012,0000-0002-4676-612X,WOS:000393693300006,358,J,2017,NA
8985,8985,3177,"Macia, Manuel J.",16,"Univ Autonoma Madrid, Dept Biol, Area Bot, E-28049 Madrid, Spain.",univ autonoma madrid,dept biol,28049, madrid,NA,spain,NA,H-4631-2012,0000-0002-4676-612X,WOS:000277289400006,1059,J,2010,NA
3177,3177,3177,"Macia, Manuel J.",5,"Univ Autonoma Madrid, Dept Biol, Area Bot, Madrid, Spain.",univ autonoma madrid,dept biol,NA,area bot,madrid,spain,NA,H-4631-2012,0000-0002-4676-612X,WOS:000407845800006,296,J,2017,NA
3595,3595,3595,"Cala, Victoria",6,"Univ Autonoma Madrid, Fac Ciencias, Dept Geol & Geoquim, ES-28049 Madrid, Spain.",univ autonoma madrid,fac ciencias,28049, madrid,NA,spain,NA,NA,NA,WOS:000393693300006,358,J,2017,NA
3027,3027,3027,"Munoz Teneria, Fernando A.",29,"Univ Autonoma San Luis Potosi, Fac Agr & Vet, St Luis Potosi, Mexico.",univ autonoma san luis potosi,NA,NA,fac agr & vet,st luis potosi,mexico,NA,NA,NA,WOS:000412322700011,275,J,2017,NA
3002,3002,3002,"Labrada-Martagon, Vanessa",31,"Univ Autonoma San Luis Potosi, Fac Ciencias, San Luis Potosi, Mexico.",univ autonoma san luis potosi,NA,encia,fac cis,san luis potosi,mexico,NA,NA,0000-0001-8853-5541,WOS:000412322700011,275,J,2017,NA
1440,1440,1440,"Espinosa, Santiago",48,"Univ Autonoma San Luis Potosi, San Luis Potosi, Mexico.",univ autonoma san luis potosi,NA,NA,san luis potosi,NA,mexico,NA,NA,NA,WOS:000449653200009,149,J,2018,NA
1967,1967,1967,"Rebelo, Jose Eduardo",181,"Univ Aveiro, Ichthyol Lab Fisheries & Aquaculture, Aveiro, Portugal.",univ aveiro,NA,NA,ichthyol lab fisheries & aquaculture,aveiro,portugal,NA,NA,NA,WOS:000439785700001,183,J,2018,NA
6661,6661,6661,"Canning-Clode, Joao",2,"Univ Azores, Ctr IMAR, Dept Oceanog & Fisheries, UAz & LARSyS Associated Lab, PT-9901862 Horta, Azores, Portugal.",univ azores,ctr imar,9901862, horta,azores,portugal,NA,I-4343-2019,0000-0003-2143-6535,WOS:000329280000008,748,J,2013,NA
6662,6662,6661,"Canning-Clode, Joao",2,"Univ Azores, Ctr IMAR, Dept Oceanog & Fisheries, UAz & LARSyS Associated Lab, PT-9901862 Horta, Azores, Portugal.",univ azores,ctr imar,9901862, horta,azores,portugal,NA,I-4343-2019,0000-0003-2143-6535,WOS:000329280000008,748,J,2013,NA
6663,6663,6661,"Canning-Clode, Joao",2,"Univ Azores, Ctr IMAR, Dept Oceanog & Fisheries, UAz & LARSyS Associated Lab, PT-9901862 Horta, Azores, Portugal.",univ azores,ctr imar,9901862, horta,azores,portugal,NA,G-5142-2011,0000-0003-2143-6535,WOS:000329280000008,748,J,2013,NA
6664,6664,6661,"Canning-Clode, Joao",2,"Univ Azores, Ctr IMAR, Dept Oceanog & Fisheries, UAz & LARSyS Associated Lab, PT-9901862 Horta, Azores, Portugal.",univ azores,ctr imar,9901862, horta,azores,portugal,NA,G-5142-2011,0000-0003-2143-6535,WOS:000329280000008,748,J,2013,NA
131,131,131,"Moura, Carlos J.",1,"Univ Azores, Dept Oceanog & Fisheries, MARE, IMAR,OKEANOS, Horta, Portugal.",univ azores,dept oceanog & fisheries,NA,okeanos,horta,portugal,"univ azores, mare, imar, okeanos, rua prof dr frederico machado 4, p-9901862 horta, portugal.",NA,NA,WOS:000488559000001,10,J,NA,NA
132,132,132,"Santos, Ricardo S.",3,"Univ Azores, Dept Oceanog & Fisheries, MARE, IMAR,OKEANOS, Horta, Portugal.",univ azores,dept oceanog & fisheries,NA,okeanos,horta,portugal,NA,NA,NA,WOS:000488559000001,10,J,NA,NA
8795,8795,8795,"Koita, Ousmane A.",64,"Univ Bamako, Fac Sci & Tech, Lab Appl Mol Biol, Bamako, Mali.",univ bamako,fac sci & tech,NA,lab appl mol biol,bamako,mali,NA,NA,NA,WOS:000282876300023,1029,J,2010,NA
6698,6698,6698,"Nurtjahya, Eddy",30,"Univ Bangka Belitung, Bangka, Indonesia.",univ bangka belitung,NA,NA,bangka,NA,indonesia,NA,NA,NA,WOS:000326649100003,749,J,2013,NA
9076,9076,9076,"Calderon, I.",1,"Univ Barcelona, Fac Biol, Dept Anim Biol, E-08028 Barcelona, Spain.",univ barcelona,fac biol,8028, barcelona,NA,spain,NA,NA,NA,WOS:000273731600007,1074,J,2010,NA
4548,4548,4548,"Salzburger, Walter",5,"Univ Basel, Inst Zool, Vesalgasse 1, CH-4051 Basel, Switzerland.",univ basel,inst zool,4051, basel,NA,switzerland,NA,NA,NA,WOS:000381578400021,428,J,2016,NA
8768,8768,8768,"Gomez-Moliner, B. J.",40,"Univ Basque Country, Dept Zool & Biol Celular Anim, Vitoria 01006, Spain.",univ basque country,dept zool & biol celular anim,1006,vitoria,NA,spain,NA,NA,NA,WOS:000282876300023,1029,J,2010,NA
8811,8811,8811,"Madeira, M. J.",79,"Univ Basque Country, Dept Zool & Biol Celular Anim, Vitoria 01006, Spain.",univ basque country,dept zool & biol celular anim,1006,vitoria,NA,spain,NA,NA,NA,WOS:000282876300023,1029,J,2010,NA
8837,8837,8837,"Sarasola-Puente, V.",106,"Univ Basque Country, Dept Zool & Biol Celular Anim, Vitoria 01006, Spain.",univ basque country,dept zool & biol celular anim,1006,vitoria,NA,spain,NA,NA,NA,WOS:000282876300023,1029,J,2010,NA
790,790,790,"Blomenkamp, Simone",2,"Univ Bayreuth, Dept Biol, Bayreuth, Germany.",univ bayreuth,NA,NA,dept biol,bayreuth,germany,NA,NA,NA,WOS:000463969500011,81,J,2019,NA
955,955,5056,"Engelbrecht, Bettina M. J.",2,"Univ Bayreuth, Dept Plant Ecol, Bayreuth Ctr Ecol & Environm Res BayCEER, Bayreuth, Germany.",univ bayreuth,dept plant ecol,NA,bayreuth ctr ecol & environm res bayceer,bayreuth,germany,NA,NA,NA,WOS:000458616400030,103,J,2019,NA
3575,3575,5056,"Engelbrecht, Bettina M. J.",3,"Univ Bayreuth, Dept Plant Ecol, Bayreuth Ctr Ecol & Environm Res BayCEER, D-95447 Bayreuth, Germany.",univ bayreuth,dept plant ecol,95447, bayreuth,NA,germany,NA,NA,NA,WOS:000397091300012,355,J,2017,NA
3576,3576,3576,"Gaviria, Julian",1,"Univ Bayreuth, Dept Plant Ecol, Bayreuth Ctr Ecol & Environm Res BayCEER, D-95447 Bayreuth, Germany.",univ bayreuth,dept plant ecol,95447, bayreuth,NA,germany,"univ bayreuth, dept plant ecol, bayreuth ctr ecol & environm res bayceer, d-95447 bayreuth, germany.",NA,NA,WOS:000397091300012,355,J,2017,NA
1277,1277,2027,"Totland, Orjan",33,"Univ Bergen, Dept Biol Sci, Bergen, Norway.",univ bergen,NA,NA,dept biol sci,bergen,norway,NA,NA,NA,WOS:000453767000013,129,J,2019,NA
2027,2027,2027,"Totland, Orjan",238,"Univ Bergen, Dept Biol, Bergen, Norway.",univ bergen,NA,NA,dept biol,bergen,norway,NA,NA,NA,WOS:000439785700001,183,J,2018,NA
6487,6487,6487,"Kolding, Jeppe",15,"Univ Bergen, Dept Biol, N-5020 Bergen, Norway.",univ bergen,dept biol,5020, bergen,NA,norway,NA,NA,NA,WOS:000347440700036,729,J,2014,NA
8845,8845,8845,"Solhoy, T.",114,"Univ Bergen, Dept Zool, N-5020 Bergen, Norway.",univ bergen,dept zool,5020, bergen,NA,norway,NA,NA,NA,WOS:000282876300023,1029,J,2010,NA
4655,4655,4655,"Thommen, R.",2,"Univ Bern, Inst Ecol & Evolut, Aquat Ecol & Evolut, Baltzerstr 6, CH-3012 Bern, Switzerland.",univ bern,inst ecol & evolut,3012, bern,NA,switzerland,NA,NA,NA,WOS:000376158800013,443,J,2016,NA
995,995,995,"Meier, Joana I.",2,"Univ Bern, Inst Ecol & Evolut, Bern, Switzerland.",univ bern,NA,NA,inst ecol & evolut,bern,switzerland,NA,NA,NA,WOS:000458847800005,109,J,2019,NA
997,997,997,"Seehausen, Ole",5,"Univ Bern, Inst Ecol & Evolut, Bern, Switzerland.",univ bern,NA,NA,inst ecol & evolut,bern,switzerland,NA,Y-2420-2019,0000-0001-6598-1434,WOS:000458847800005,109,J,2019,NA
5586,5586,5586,"Wilcke, Wolfgang",32,"Univ Bern, Inst Geog, CH-3012 Bern, Switzerland.",univ bern,inst geog,3012, bern,NA,switzerland,NA,P-4620-2016,0000-0002-6031-4613,WOS:000357958900011,602,J,2015,NA
1210,1210,1210,"Allan, Eric",2,"Univ Bern, Inst Plant Sci, Bern, Switzerland.",univ bern,NA,NA,inst plant sci,bern,switzerland,NA,NA,0000-0001-9641-9436,WOS:000453562900016,128,J,2019,NA
1213,1213,2738,"Boch, Steffen",12,"Univ Bern, Inst Plant Sci, Bern, Switzerland.",univ bern,NA,NA,inst plant sci,bern,switzerland,NA,NA,NA,WOS:000453562900016,128,J,2019,NA
1216,1216,1216,"Felipe-Lucia, Maria R.",4,"Univ Bern, Inst Plant Sci, Bern, Switzerland.",univ bern,NA,NA,inst plant sci,bern,switzerland,NA,NA,NA,WOS:000453562900016,128,J,2019,NA
1217,1217,1217,"Fischer, Markus",32,"Univ Bern, Inst Plant Sci, Bern, Switzerland.",univ bern,NA,NA,inst plant sci,bern,switzerland,NA,C-6411-2008,0000-0002-5589-5900,WOS:000453562900016,128,J,2019,NA
1226,1226,1226,"Penone, Caterina",1,"Univ Bern, Inst Plant Sci, Bern, Switzerland.",univ bern,NA,NA,inst plant sci,bern,switzerland,"univ bern, inst plant sci, bern, switzerland.",F-9223-2017,0000-0002-8170-6659,WOS:000453562900016,128,J,2019,NA
1228,1228,2752,"Prati, Daniel",13,"Univ Bern, Inst Plant Sci, Bern, Switzerland.",univ bern,NA,NA,inst plant sci,bern,switzerland,NA,NA,NA,WOS:000453562900016,128,J,2019,NA
2737,2737,5557,"Blaser, Stefan",9,"Univ Bern, Inst Plant Sci, Bern, Switzerland.",univ bern,NA,NA,inst plant sci,bern,switzerland,NA,NA,NA,WOS:000417764600027,250,J,2018,NA
2738,2738,2738,"Boch, Steffen",5,"Univ Bern, Inst Plant Sci, Bern, Switzerland.",univ bern,NA,NA,inst plant sci,bern,switzerland,NA,NA,NA,WOS:000417764600027,250,J,2018,NA
2742,2742,1217,"Fischer, Markus",4,"Univ Bern, Inst Plant Sci, Bern, Switzerland.",univ bern,NA,NA,inst plant sci,bern,switzerland,NA,C-6411-2008,0000-0002-5589-5900,WOS:000417764600027,250,J,2018,NA
2752,2752,2752,"Prati, Daniel",6,"Univ Bern, Inst Plant Sci, Bern, Switzerland.",univ bern,NA,NA,inst plant sci,bern,switzerland,NA,NA,NA,WOS:000417764600027,250,J,2018,NA
5554,5554,1210,"Allan, Eric",1,"Univ Bern, Inst Plant Sci, CH-3013 Bern, Switzerland.",univ bern,inst plant sci,3013, bern,NA,switzerland,"univ bern, inst plant sci, altenbergrain 21, ch-3013 bern, switzerland.",NA,0000-0001-9641-9436,WOS:000357958900011,602,J,2015,NA
5557,5557,5557,"Blaser, Stefan",5,"Univ Bern, Inst Plant Sci, CH-3013 Bern, Switzerland.",univ bern,inst plant sci,3013, bern,NA,switzerland,NA,NA,NA,WOS:000357958900011,602,J,2015,NA
5560,5560,1217,"Fischer, Markus",33,"Univ Bern, Inst Plant Sci, CH-3013 Bern, Switzerland.",univ bern,inst plant sci,3013, bern,NA,switzerland,NA,C-6411-2008,0000-0002-5589-5900,WOS:000357958900011,602,J,2015,NA
5561,5561,5561,"Grassein, Fabrice",8,"Univ Bern, Inst Plant Sci, CH-3013 Bern, Switzerland.",univ bern,inst plant sci,3013, bern,NA,switzerland,NA,NA,NA,WOS:000357958900011,602,J,2015,NA
5565,5565,1221,"Manning, Peter",2,"Univ Bern, Inst Plant Sci, CH-3013 Bern, Switzerland.",univ bern,inst plant sci,3013, bern,NA,switzerland,NA,I-6523-2012,0000-0002-7940-2023,WOS:000357958900011,602,J,2015,NA
5568,5568,2752,"Prati, Daniel",14,"Univ Bern, Inst Plant Sci, CH-3013 Bern, Switzerland.",univ bern,inst plant sci,3013, bern,NA,switzerland,NA,NA,NA,WOS:000357958900011,602,J,2015,NA
5573,5573,5573,"Schmitt, Barbara",19,"Univ Bern, Inst Plant Sci, CH-3013 Bern, Switzerland.",univ bern,inst plant sci,3013, bern,NA,switzerland,NA,NA,NA,WOS:000357958900011,602,J,2015,NA
6462,6462,6057,"Rutten, Gemma",2,"Univ Bern, Inst Plant Sci, CH-3013 Bern, Switzerland.",univ bern,inst plant sci,3013, bern,NA,switzerland,NA,NA,NA,WOS:000331192100014,725,J,2014,NA
7029,7029,7029,"Bossdorf, Oliver",7,"Univ Bern, Inst Plant Sci, CH-3013 Bern, Switzerland.",univ bern,inst plant sci,3013, bern,NA,switzerland,NA,A-8328-2008,0000-0001-7504-6511,WOS:000318969800001,788,J,2013,NA
8058,8058,6057,"Rutten, Gemma",4,"Univ Bern, Inst Plant Sci, CH-3013 Bern, Switzerland.",univ bern,inst plant sci,3013, bern,NA,switzerland,NA,NA,0000-0001-9552-4605,WOS:000296263200003,945,J,2011,NA
8452,8452,8452,"Poltz, Kerstin",1,"Univ Bern, Inst Plant Sci, CH-3013 Bern, Switzerland.",univ bern,inst plant sci,3013, bern,NA,switzerland,NA,NA,NA,WOS:000287851700005,991,J,2011,NA
8493,8493,2738,"Boch, Steffen",3,"Univ Bern, Inst Plant Sci, CH-3013 Bern, Switzerland.",univ bern,inst plant sci,3013, bern,NA,switzerland,NA,L-5436-2016,NA,WOS:000290502800001,1002,J,2011,NA
8495,8495,1217,"Fischer, Markus",4,"Univ Bern, Inst Plant Sci, CH-3013 Bern, Switzerland.",univ bern,inst plant sci,3013, bern,NA,switzerland,NA,C-6411-2008,0000-0002-5589-5900,WOS:000290502800001,1002,J,2011,NA
8649,8649,6979,"Hietz, Peter",3,"Univ Bodenkultur Wien, Inst Bot, A-1180 Vienna, Austria.",univ bodenkultur wien,inst bot,1180, vienna,NA,austria,NA,NA,0000-0002-0458-6593,WOS:000285772700018,1021,J,2010,NA
1693,1693,1693,"Jeworowski, Lara",4,"Univ Bonn, Inst Virol, Med Ctr, Bonn, Germany.",univ bonn,inst virol,NA,med ctr,bonn,germany,NA,NA,NA,WOS:000441953300026,170,J,2018,NA
1695,1695,1332,"Rasche, Andrea",2,"Univ Bonn, Inst Virol, Med Ctr, Bonn, Germany.",univ bonn,inst virol,NA,med ctr,bonn,germany,NA,NA,NA,WOS:000441953300026,170,J,2018,NA
834,834,1693,"Jeworowski, Lara",5,"Univ Bonn, Med Ctr, Inst Virol, Bonn, Germany.",univ bonn,med ctr,NA,inst virol,bonn,germany,NA,NA,NA,WOS:000462144000006,90,J,2019,NA
7741,7741,7741,"Billet, Guillaume",4,"Univ Bonn, Steinmann Inst Geol Mineral & Palaontol, D-53115 Bonn, Germany.",univ bonn,steinmann inst geol mineral & palaontol,53115, bonn,NA,germany,NA,NA,NA,WOS:000300822400009,902,J,2012,NA
7749,7749,7749,"Martin, Thomas",7,"Univ Bonn, Steinmann Inst Geol Mineral & Palaontol, D-53115 Bonn, Germany.",univ bonn,steinmann inst geol mineral & palaontol,53115, bonn,NA,germany,NA,NA,NA,WOS:000300822400009,902,J,2012,NA
7084,7084,7084,"Caron, Henri",3,"Univ Bordeaux, INRA, BIOGECO UMR1202, F-33610 Cestas, France.",univ bordeaux,inra,33610, cestas,NA,france,NA,NA,NA,WOS:000316325500006,798,J,2013,NA
7088,7088,7088,"Guichoux, Erwan",5,"Univ Bordeaux, INRA, BIOGECO UMR1202, F-33610 Cestas, France.",univ bordeaux,inra,33610, cestas,NA,france,NA,NA,NA,WOS:000316325500006,798,J,2013,NA
5854,5854,5854,"Aguiar, Ludmilla M. S.",2,"Univ Brasilia, Dept Zool, BR-70910900 Brasilia, DF, Brazil.",univ brasilia,dept zool,70910900, bia,df,brazil,NA,J-7659-2012,0000-0002-9180-5052,WOS:000346909300011,647,J,2015,NA
5855,5855,5854,"Aguiar, Ludmilla M. S.",2,"Univ Brasilia, Dept Zool, BR-70910900 Brasilia, DF, Brazil.",univ brasilia,dept zool,70910900, bia,df,brazil,NA,J-7659-2012,0000-0002-9180-5052,WOS:000346909300011,647,J,2015,NA
5856,5856,5854,"Aguiar, Ludmilla M. S.",2,"Univ Brasilia, Dept Zool, BR-70910900 Brasilia, DF, Brazil.",univ brasilia,dept zool,70910900, bia,df,brazil,NA,H-7339-2015,0000-0002-9180-5052,WOS:000346909300011,647,J,2015,NA
5857,5857,5854,"Aguiar, Ludmilla M. S.",2,"Univ Brasilia, Dept Zool, BR-70910900 Brasilia, DF, Brazil.",univ brasilia,dept zool,70910900, bia,df,brazil,NA,H-7339-2015,0000-0002-9180-5052,WOS:000346909300011,647,J,2015,NA
5924,5924,5924,"Guarnizo, Carlos E.",3,"Univ Brasilia, Dept Zool, BR-70910900 Brasilia, DF, Brazil.",univ brasilia,dept zool,70910900, bia,df,brazil,NA,A-6383-2011,0000-0001-7324-1241,WOS:000346069700018,653,J,2015,NA
8341,8341,5854,"Aguiar, Ludmilla M. S.",2,"Univ Brasilia, Dept Zool, BR-70910900 Brasilia, DF, Brazil.",univ brasilia,dept zool,70910900, bia,df,brazil,NA,H-7339-2015,0000-0002-9180-5052,WOS:000290587100031,970,J,2011,NA
8342,8342,5854,"Aguiar, Ludmilla M. S.",2,"Univ Brasilia, Dept Zool, BR-70910900 Brasilia, DF, Brazil.",univ brasilia,dept zool,70910900, bia,df,brazil,NA,H-7339-2015,0000-0002-9180-5052,WOS:000290587100031,970,J,2011,NA
8343,8343,5854,"Aguiar, Ludmilla M. S.",2,"Univ Brasilia, Dept Zool, BR-70910900 Brasilia, DF, Brazil.",univ brasilia,dept zool,70910900, bia,df,brazil,NA,J-7659-2012,0000-0002-9180-5052,WOS:000290587100031,970,J,2011,NA
8344,8344,5854,"Aguiar, Ludmilla M. S.",2,"Univ Brasilia, Dept Zool, BR-70910900 Brasilia, DF, Brazil.",univ brasilia,dept zool,70910900, bia,df,brazil,NA,J-7659-2012,0000-0002-9180-5052,WOS:000290587100031,970,J,2011,NA
8659,8659,5854,"Aguiar, Ludmilla M. S.",2,"Univ Brasilia, Dept Zool, Brasilia, DF, Brazil.",univ brasilia,dept zool,rasil,bia,df,brazil,NA,J-7659-2012,0000-0002-9180-5052,WOS:000283412300044,1024,J,2010,NA
8660,8660,5854,"Aguiar, Ludmilla M. S.",2,"Univ Brasilia, Dept Zool, Brasilia, DF, Brazil.",univ brasilia,dept zool,rasil,bia,df,brazil,NA,J-7659-2012,0000-0002-9180-5052,WOS:000283412300044,1024,J,2010,NA
8661,8661,5854,"Aguiar, Ludmilla M. S.",2,"Univ Brasilia, Dept Zool, Brasilia, DF, Brazil.",univ brasilia,dept zool,rasil,bia,df,brazil,NA,H-7339-2015,0000-0002-9180-5052,WOS:000283412300044,1024,J,2010,NA
8662,8662,5854,"Aguiar, Ludmilla M. S.",2,"Univ Brasilia, Dept Zool, Brasilia, DF, Brazil.",univ brasilia,dept zool,rasil,bia,df,brazil,NA,H-7339-2015,0000-0002-9180-5052,WOS:000283412300044,1024,J,2010,NA
