"","authorID","AU","AF","groupID","match_name","matchID","similarity","confidence","university","department","postal_code","country","address","RP_address","RI","OI","EM","UT","author_order","refID","PT","PY","PU"
"1002",1002,"Moran, RC","Moran, RC",367,"Moran, Robbin C.",367,0.916666666666667,3,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:000234586100007",4,282,"J","2006",NA
"1067",1067,"Moran, RC","Moran, RC",367,"Moran, Robbin C.",367,0.916666666666667,3,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:000223206300003",1,306,"J","2004",NA
"1080",1080,"Moran, RC","Moran, RC",367,"Moran, Robbin C.",367,0.916666666666667,3,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:000223018000002",1,310,"J","2004",NA
"1157",1157,"Moran, RC","Moran, RC",367,"Moran, Robbin C.",367,0.916666666666667,3,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:000182530700006",1,335,"J","2003",NA
"1224",1224,"Moran, RC","Moran, RC",367,"Moran, Robbin C.",367,0.916666666666667,3,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:000175972500009",1,356,"J","2002",NA
"367",367,"Moran, RC","Moran, Robbin C.",367,NA,NA,NA,NA,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:000334618800004",2,97,"J","2014",NA
"583",583,"Moran, RC","Moran, Robbin C.",367,NA,NA,NA,NA,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:000305405500014",3,152,"J","2012",NA
"1003",1003,"Watkins, JE","Watkins, JE",368,"Watkins, James E., Jr.",368,0.938461538461538,4,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:000234586100007",1,282,"J","2006",NA
"1068",1068,"Watkins, JE","Watkins, JE",368,"Watkins, James E., Jr.",368,0.938461538461538,4,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:000223206300003",2,306,"J","2004",NA
"1225",1225,"Watkins, JE","Watkins, JE",368,"Watkins, James E., Jr.",368,0.938461538461538,4,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:000175972500009",2,356,"J","2002",NA
"368",368,"Watkins, JE","Watkins, James E., Jr.",368,NA,NA,NA,NA,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:000334618800004",3,97,"J","2014",NA
"766",766,"Watkins, JE","Watkins, James E., Jr.",368,NA,NA,NA,NA,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:000274419000003",1,204,"J","2009",NA
"893",893,"Watkins, JE","Watkins, James E., Jr.",368,NA,NA,NA,NA,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:000249150200003",1,245,"J","2007",NA
"914",914,"Center, BJ","Center, B. J.",401,"Center, Barbara J.",401,0.914285714285714,3,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:000246640000115",4,252,"J","2007",NA
"401",401,"Center, BJ","Center, Barbara J.",401,NA,NA,NA,NA,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:000345112700004",6,105,"J","2014",NA
"737",737,"Center, BJ","Center, Barbara J.",401,NA,NA,NA,NA,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:000280001600012",6,195,"J","2010",NA
"811",811,"Center, BJ","Center, Barbara J.",401,NA,NA,NA,NA,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:000272487300007",4,218,"J","2009",NA
"792",792,"Esquivel, A","Esquivel, A. .",403,"Esquivel, Alejandro",132,0.894736842105263,2,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:000263521800018",4,214,"J","2009",NA
"915",915,"Esquivel, A","Esquivel, A.",403,"Esquivel, Alejandro",132,0.91578947368421,2,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:000246640000115",6,252,"J","2007",NA
"132",132,"Esquivel, A","Esquivel, Alejandro",403,"Esquivel, Alejandro",403,1,3,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:000425323900029",3,27,"J","2018",NA
"403",403,"Esquivel, A","Esquivel, Alejandro",403,"Esquivel, Alejandro",738,1,3,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:000345112700004",7,105,"J","2014",NA
"738",738,"Esquivel, A","Esquivel, Alejandro",403,"Esquivel, Alejandro",132,1,3,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:000280001600012",7,195,"J","2010",NA
"793",793,"Giblin-Davis, RM","Giblin-Davis, R. M.",404,"Giblin-Davis, Robin M.",404,0.955555555555555,8,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:000263521800018",5,214,"J","2009",NA
"916",916,"Giblin-Davis, RM","Giblin-Davis, R. M.",404,"Giblin-Davis, Robin M.",404,0.955555555555555,8,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:000246640000115",1,252,"J","2007",NA
"404",404,"Giblin-Davis, RM","Giblin-Davis, Robin M.",404,NA,NA,NA,NA,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:000345112700004",1,105,"J","2014",NA
"538",538,"Giblin-Davis, RM","Giblin-Davis, Robin M.",404,NA,NA,NA,NA,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:000308638700074",2,143,"J","2012",NA
"739",739,"Giblin-Davis, RM","Giblin-Davis, Robin M.",404,NA,NA,NA,NA,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:000280001600012",2,195,"J","2010",NA
"813",813,"Giblin-Davis, RM","Giblin-Davis, Robin M.",404,NA,NA,NA,NA,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:000272487300007",2,218,"J","2009",NA
"918",918,"Powers, T","Powers, T.",406,"Powers, Thomas O.",406,0.863247863247863,2,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:000246640000115",7,252,"J","2007",NA
"798",798,"Powers, TO","Powers, T. O.",406,"Powers, Thomas O.",406,0.923076923076923,3,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:000263521800018",1,214,"J","2009",NA
"406",406,"Powers, TO","Powers, Thomas O.",406,NA,NA,NA,NA,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:000345112700004",8,105,"J","2014",NA
"540",540,"Powers, TO","Powers, Thomas O.",406,NA,NA,NA,NA,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:000308638700074",3,143,"J","2012",NA
"1078",1078,"O'Brien, JJ","O'Brien, JJ",448,"O'Brien, Joseph J.",448,0.928571428571429,4,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:000221231600002",1,309,"J","2004",NA
"1143",1143,"O'Brien, JJ","O'Brien, JJ",448,"O'Brien, Joseph J.",448,0.928571428571429,4,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:000184413200006",4,331,"J","2003",NA
"448",448,"O'Brien, JJ","O'Brien, Joseph J.",448,NA,NA,NA,NA,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:000321087700011",6,118,"J","2013",NA
"865",865,"O'Brien, JJ","O'Brien, Joseph J.",448,NA,NA,NA,NA,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:000254195100003",1,234,"J","2008",NA
"236",236,"McClearn, D","McClearn, Deedra",454,"McClearn, Deedra",454,1,3,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:000373722700001",4,60,"J","2016",NA
"454",454,"McClearn, D","McClearn, Deedra",454,NA,NA,NA,NA,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:000323532600005",5,119,"J","2013",NA
"237",237,"Romero, A","Romero, Andrea",456,"Romero, Andrea",456,1,2,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:000373722700001",1,60,"J","2016",NA
"456",456,"Romero, A","Romero, Andrea",456,NA,NA,NA,NA,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:000323532600005",1,119,"J","2013",NA
"141",141,"Guyer, C","Guyer, Craig",466,"Guyer, Craig",466,1,2,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:000426725900042",3,29,"J","2018",NA
"466",466,"Guyer, C","Guyer, Craig",466,"Guyer, Craig",606,1,2,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:000322504300032",2,123,"J","2013",NA
"606",606,"Guyer, C","Guyer, Craig",466,"Guyer, Craig",141,1,2,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:000297502200007",2,160,"J","2011",NA
"108",108,"Hespenheide, H","Hespenheide, Henry",488,"Hespenheide, Henry A.",488,0.966013071895425,6,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:000448402500036",1,20,"J","2018",NA
"488",488,"Hespenheide, HA","Hespenheide, Henry A.",488,NA,NA,NA,NA,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:000316727600009",1,129,"J","2013",NA
"308",308,"Ardon, M","Ardon, Marcelo",492,"Ardon, Marcelo",492,1,2,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:000349995000021",3,81,"J","2015",NA
"492",492,"Ardon, M","Ardon, Marcelo",492,NA,NA,NA,NA,NA,NA,NA,NA,"Could not be extracted",NA,NA,"0000-0001-7275-2672",NA,"WOS:000315559900028",1,131,"J","2013",NA
"558",558,"Ardon, M","Ardon, Marcelo",492,NA,NA,NA,NA,NA,NA,NA,NA,"Could not be extracted",NA,NA,"0000-0001-7275-2672",NA,"WOS:000307763700009",2,147,"J","2012",NA
"777",777,"Ardon, M","Ardon, Marcelo",492,NA,NA,NA,NA,NA,NA,NA,NA,"Could not be extracted",NA,NA,"0000-0001-7275-2672",NA,"WOS:000266645700016",1,208,"J","2009",NA
"949",949,"Ardon, M","Ardon, Marcelo",492,NA,NA,NA,NA,NA,NA,NA,NA,"Could not be extracted",NA,NA,"0000-0001-7275-2672",NA,"WOS:000241454900001",6,263,"J","2006",NA
"976",976,"Ardon, M","Ardon, Marcelo",492,NA,NA,NA,NA,NA,NA,NA,NA,"Could not be extracted",NA,NA,"0000-0001-7275-2672",NA,"WOS:000239600400011",2,272,"J","2006",NA
"959",959,"Triska, F","Triska, Frank",498,"Triska, Frank J.",498,0.952564102564103,3,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:000241454900002",1,264,"J","2006",NA
"498",498,"Triska, FJ","Triska, Frank J.",498,NA,NA,NA,NA,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:000315559900028",6,131,"J","2013",NA
"565",565,"Triska, FJ","Triska, Frank J.",498,NA,NA,NA,NA,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:000307763700009",5,147,"J","2012",NA
"955",955,"Triska, FJ","Triska, Frank J.",498,NA,NA,NA,NA,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:000241454900001",1,263,"J","2006",NA
"166",166,"Garcia-Robledo, C","Garcia-Robledo, Carlos",501,"Garcia-Robledo, Carlos",501,1,7,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:000414314100007",1,37,"J","2017",NA
"501",501,"Garcia-Robledo, C","Garcia-Robledo, Carlos",501,"Garcia-Robledo, Carlos",624,1,7,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:000313429800023",1,132,"J","2013",NA
"624",624,"Garcia-Robledo, C","Garcia-Robledo, Carlos",501,"Garcia-Robledo, Carlos",166,1,7,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:000293176400009",1,165,"J","2011",NA
"683",683,"Garcia-Robledo, C","Garcia-Robledo, Carlos",501,"Garcia-Robledo, Carlos",166,1,7,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:000281718500003",1,181,"J","2010",NA
"698",698,"Garcia-Robledo, C","Garcia-Robledo, Carlos",501,"Garcia-Robledo, Carlos",166,1,7,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:000277483200002",2,186,"J","2010",NA
"782",782,"Garcia-Robledo, C","Garcia-Robledo, Carlos",501,"Garcia-Robledo, Carlos",166,1,7,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:000265070500002",1,210,"J","2009",NA
"788",788,"Garcia-Robledo, C","Garcia-Robledo, Carlos",501,"Garcia-Robledo, Carlos",166,1,7,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:000263747000010",1,212,"J","2009",NA
"345",345,"Chassot, O","Chassot, Olivier",504,"Chassot, Olivier",504,1,3,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:000337972400020",7,92,"J","2014",NA
"504",504,"Chassot, O","Chassot, Olivier",504,NA,NA,NA,NA,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:000338643800007",5,133,"J","2013",NA
"420",420,"Jung, JH","Jung, Jinha",515,"Jung, Jinha",515,1,2,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:000327719600013",1,110,"J","2013",NA
"515",515,"Jung, JH","Jung, Jinha",515,"Jung, Jinha",588,1,2,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:000310587300010",2,136,"J","2012",NA
"588",588,"Jung, JH","Jung, Jinha",515,"Jung, Jinha",420,1,2,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:000301236900035",1,154,"J","2012",NA
"475",475,"Kerby, JL","Kerby, Jacob L.",521,"Kerby, Jacob",521,0.948484848484848,3,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:000319469600009",7,125,"J","2013",NA
"521",521,"Kerby, J","Kerby, Jacob",521,NA,NA,NA,NA,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:000310729200009",2,137,"J","2012",NA
"175",175,"O'Donnell, S","O'Donnell, Sean",529,"O'Donnell, Sean",529,1,3,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:000413690800001",1,39,"J","2017",NA
"529",529,"O'Donnell, S","O'Donnell, Sean",529,"O'Donnell, Sean",838,1,3,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:000308636400014",5,140,"J","2012",NA
"838",838,"O'Donnell, S","O'Donnell, Sean",529,"O'Donnell, Sean",175,1,3,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:000258316200007",3,224,"J","2008",NA
"326",326,"Sharifi, S","Sharifi, Soroosh",536,"Sharifi, Soroosh",536,1,3,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:000344948100024",3,85,"J","2014",NA
"536",536,"Sharifi, S","Sharifi, Soroosh",536,NA,NA,NA,NA,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:000309137400002",2,142,"J","2012",NA
"544",544,"Wohl, E","Wohl, Ellen",550,"Wohl, Ellen",550,1,2,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:000309015400002",3,144,"J","2012",NA
"550",550,"Wohl, E","Wohl, Ellen",550,"Wohl, Ellen",654,1,2,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:000309015400007",1,145,"J","2012",NA
"654",654,"Wohl, E","Wohl, Ellen",550,"Wohl, Ellen",544,1,2,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:000289338700007",2,171,"J","2011",NA
"674",674,"Wohl, E","Wohl, Ellen",550,"Wohl, Ellen",544,1,2,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:000282732600005",2,177,"J","2010",NA
"770",770,"Wohl, E","Wohl, Ellen",550,"Wohl, Ellen",544,1,2,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:000268117800002",2,205,"J","2009",NA
"143",143,"Blair, JB","Blair, James B.",551,"Blair, J. B.",707,0.927272727272727,4,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:000425396700008",6,30,"J","2018",NA
"551",551,"Blair, B","Blair, Bryan",551,NA,NA,NA,NA,NA,NA,NA,NA,"Could not be extracted",NA,"D-3881-2013",NA,NA,"WOS:000311247700021",7,146,"J","2012",NA
"637",637,"Blair, BJ","Blair, Bryan J.",551,NA,NA,NA,NA,NA,NA,NA,NA,"Could not be extracted",NA,"D-3881-2013",NA,NA,"WOS:000290011200027",10,169,"J","2011",NA
"1500",1500,"PRINGLE, CM","PRINGLE, CM",561,"Pringle, Catherine M.",240,0.871895424836601,4,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:A1991HB62300001",1,487,"J","1991",NA
"240",240,"Pringle, CM","Pringle, Catherine M.",561,NA,NA,NA,NA,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:000370993800007",4,61,"J","2016",NA
"313",313,"Pringle, CM","Pringle, Catherine M.",561,NA,NA,NA,NA,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:000349995000021",7,81,"J","2015",NA
"495",495,"Pringle, CM","Pringle, Catherine M.",561,NA,NA,NA,NA,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:000315559900028",7,131,"J","2013",NA
"509",509,"Pringle, CM","Pringle, Catherine M.",561,NA,NA,NA,NA,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:000314991300008",2,134,"J","2013",NA
"561",561,"Pringle, CM","Pringle, Catherine M.",561,NA,NA,NA,NA,NA,NA,NA,NA,"Could not be extracted",NA,"I-1841-2012",NA,NA,"WOS:000307763700009",8,147,"J","2012",NA
"656",656,"Pringle, CM","Pringle, Catherine M.",561,NA,NA,NA,NA,NA,NA,NA,NA,"Could not be extracted",NA,"I-1841-2012",NA,NA,"WOS:000289553600014",2,172,"J","2011",NA
"779",779,"Pringle, CM","Pringle, Catherine M.",561,NA,NA,NA,NA,NA,NA,NA,NA,"Could not be extracted",NA,"I-1841-2012",NA,NA,"WOS:000266645700016",2,208,"J","2009",NA
"953",953,"Pringle, CM","Pringle, Catherine M.",561,NA,NA,NA,NA,NA,NA,NA,NA,"Could not be extracted",NA,"I-1841-2012",NA,NA,"WOS:000241454900001",2,263,"J","2006",NA
"958",958,"Pringle, CM","Pringle, Catherine M.",561,NA,NA,NA,NA,NA,NA,NA,NA,"Could not be extracted",NA,"I-1841-2012",NA,NA,"WOS:000241454900002",2,264,"J","2006",NA
"977",977,"Pringle, CM","Pringle, Catherine M.",561,NA,NA,NA,NA,NA,NA,NA,NA,"Could not be extracted",NA,"I-1841-2012",NA,NA,"WOS:000239600400011",3,272,"J","2006",NA
"993",993,"Pringle, CM","Pringle, CM",561,NA,NA,NA,NA,NA,NA,NA,NA,"Could not be extracted",NA,"I-1841-2012",NA,NA,"WOS:000236565400010",2,279,"J","2006",NA
"1213",1213,"Pringle, CM","Pringle, CM",561,NA,NA,NA,NA,NA,NA,NA,NA,"Could not be extracted",NA,"I-1841-2012",NA,NA,"WOS:000173810800011",3,354,"J","2002",NA
"1228",1228,"Pringle, CM","Pringle, CM",561,NA,NA,NA,NA,NA,NA,NA,NA,"Could not be extracted",NA,"I-1841-2012",NA,NA,"WOS:000173529200026",2,357,"J","2002",NA
"1240",1240,"Pringle, CM","Pringle, CM",561,NA,NA,NA,NA,NA,NA,NA,NA,"Could not be extracted",NA,"I-1841-2012",NA,NA,"WOS:000170452600014",2,362,"J","2001",NA
"1360",1360,"Pringle, C","Pringle, C",561,NA,NA,NA,NA,NA,NA,NA,NA,"Could not be extracted",NA,"I-1841-2012",NA,NA,"WOS:A1997YF31000006",2,417,"J","1997",NA
"1363",1363,"Pringle, CM","Pringle, CM",561,NA,NA,NA,NA,NA,NA,NA,NA,"Could not be extracted",NA,"I-1841-2012",NA,NA,"WOS:A1997XZ76000005",3,418,"J","1997",NA
"496",496,"Ramirez, A","Ramirez, Alonso",562,"Ramirez, Alonso",562,1,3,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:000315559900028",3,131,"J","2013",NA
"562",562,"Ramirez, A","Ramirez, Alonso",562,NA,NA,NA,NA,NA,NA,NA,NA,"Could not be extracted",NA,"E-4462-2012","0000-0001-9985-5719",NA,"WOS:000307763700009",6,147,"J","2012",NA
"954",954,"Ramirez, A","Ramirez, Alonso",562,NA,NA,NA,NA,NA,NA,NA,NA,"Could not be extracted",NA,"E-4462-2012","0000-0001-9985-5719",NA,"WOS:000241454900001",5,263,"J","2006",NA
"994",994,"Ramirez, A","Ramirez, A",562,NA,NA,NA,NA,NA,NA,NA,NA,"Could not be extracted",NA,"E-4462-2012","0000-0001-9985-5719",NA,"WOS:000236565400010",1,279,"J","2006",NA
"1229",1229,"Ramirez, A","Ramirez, A",562,NA,NA,NA,NA,NA,NA,NA,NA,"Could not be extracted",NA,"E-4462-2012","0000-0001-9985-5719",NA,"WOS:000173529200026",3,357,"J","2002",NA
"1241",1241,"Ramirez, A","Ramirez, A",562,NA,NA,NA,NA,NA,NA,NA,NA,"Could not be extracted",NA,"E-4462-2012","0000-0001-9985-5719",NA,"WOS:000170452600014",3,362,"J","2001",NA
"271",271,"Vriesendorp, C","Vriesendorp, Corine",623,"Vriesendorp, Corine F.",623,0.967836257309941,6,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:000363559800022",3,69,"J","2015",NA
"623",623,"Vriesendorp, CF","Vriesendorp, Corine F.",623,NA,NA,NA,NA,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:000294152800014",3,164,"J","2011",NA
"301",301,"Saatchi, S","Saatchi, S.",652,"Saatchi, Sassan S.",652,0.874285714285714,3,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:000343902300005",2,78,"J","2015",NA
"612",612,"Saatchi, S","Saatchi, Sassan",652,"Saatchi, Sassan S.",652,0.959047619047619,4,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:000295501400009",1,161,"J","2011",NA
"652",652,"Saatchi, SS","Saatchi, Sassan S.",652,NA,NA,NA,NA,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:000291535500012",2,170,"J","2011",NA
"296",296,"Treuhaft, RN","Treuhaft, Robert N.",672,"Treuhaft, R. N.",672,0.933333333333333,4,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:000351654500001",4,76,"J","2015",NA
"672",672,"Treuhaft, RN","Treuhaft, R. N.",672,NA,NA,NA,NA,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:000285255300005",1,176,"J","2010",NA
"553",553,"Dubayah, R","Dubayah, Ralph",710,"Dubayah, R. O.",225,0.892063492063492,3,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:000311247700021",2,146,"J","2012",NA
"1071",1071,"Dubayah, R","Dubayah, R",710,"Dubayah, R. O.",225,0.942857142857143,3,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:000222174000019",2,307,"J","2004",NA
"1175",1175,"Dubayah, R","Dubayah, R",710,"Dubayah, R. O.",225,0.942857142857143,3,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:000178484800009",4,343,"J","2002",NA
"225",225,"Dubayah, RO","Dubayah, R. O.",710,"Dubayah, R. O.",710,1,4,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:000374541200010",4,58,"J","2016",NA
"710",710,"Dubayah, RO","Dubayah, R. O.",710,"Dubayah, RO",1219,1,4,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:000276545600001",1,188,"J","2010",NA
"1219",1219,"Dubayah, RO","Dubayah, RO",710,"Dubayah, R. O.",225,1,4,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:000173230400014",2,355,"J","2002",NA
"227",227,"Hurtt, GC","Hurtt, G. C.",712,"Hurtt, G. C.",712,1,2,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:000374541200010",1,58,"J","2016",NA
"712",712,"Hurtt, GC","Hurtt, G. C.",712,NA,NA,NA,NA,NA,NA,NA,NA,"Could not be extracted",NA,"A-8450-2012",NA,NA,"WOS:000276545600001",6,188,"J","2010",NA
"1073",1073,"Hurtt, GC","Hurtt, GC",712,NA,NA,NA,NA,NA,NA,NA,NA,"Could not be extracted",NA,"A-8450-2012",NA,NA,"WOS:000222174000019",1,307,"J","2004",NA
"555",555,"Sheldon, S","Sheldon, Sage",713,"Sheldon, S. L.",228,0.900854700854701,3,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:000311247700021",5,146,"J","2012",NA
"228",228,"Sheldon, SL","Sheldon, S. L.",713,"Sheldon, S. L.",713,1,4,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:000374541200010",5,58,"J","2016",NA
"713",713,"Sheldon, SL","Sheldon, S. L.",713,NA,NA,NA,NA,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:000276545600001",2,188,"J","2010",NA
"405",405,"Kanzaki, N","Kanzaki, Natsumi",740,"Kanzaki, Natsumi",740,1,3,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:000345112700004",2,105,"J","2014",NA
"740",740,"Kanzaki, N","Kanzaki, Natsumi",740,NA,NA,NA,NA,NA,NA,NA,NA,"Could not be extracted",NA,"A-3864-2012","0000-0001-8752-1674",NA,"WOS:000280001600012",1,195,"J","2010",NA
"794",794,"Kanzaki, N","Kanzaki, N.",740,NA,NA,NA,NA,NA,NA,NA,NA,"Could not be extracted",NA,"A-3864-2012","0000-0001-8752-1674",NA,"WOS:000263521800018",6,214,"J","2009",NA
"814",814,"Kanzaki, N","Kanzaki, Natsumi",740,NA,NA,NA,NA,NA,NA,NA,NA,"Could not be extracted",NA,"A-3864-2012","0000-0001-8752-1674",NA,"WOS:000272487300007",1,218,"J","2009",NA
"917",917,"Kanzaki, N","Kanzaki, N.",740,NA,NA,NA,NA,NA,NA,NA,NA,"Could not be extracted",NA,"A-3864-2012","0000-0001-8752-1674",NA,"WOS:000246640000115",5,252,"J","2007",NA
"743",743,"Ye, WM","Ye, Weimin",743,"Ye, W.",919,0.743333333333333,2,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:000280001600012",5,195,"J","2010",NA
"919",919,"Ye, W","Ye, W.",743,"Ye, Weimin",407,0.743333333333333,1,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:000246640000115",3,252,"J","2007",NA
"407",407,"Ye, WM","Ye, Weimin",743,"Ye, Weimin",743,1,2,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:000345112700004",4,105,"J","2014",NA
"744",744,"Zeng, YS","Zeng, Yongsan",744,"Zeng, Y.",920,0.81978021978022,2,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:000280001600012",4,195,"J","2010",NA
"920",920,"Zeng, Y","Zeng, Y.",744,"Zeng, Yongsan",408,0.81978021978022,1,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:000246640000115",2,252,"J","2007",NA
