"","authorID","university","postal_code","country","lat","lon","groupID","author_order","address","department","RP_address","RI","OI","UT","refID"
"6943",6943,NA,NA,NA,NA,NA,6943,1,"Could not be extracted",NA,NA,"I-5969-2019","0000-0001-6561-5864","WOS:000320327500006",772
"6944",6944,NA,NA,NA,NA,NA,9080,2,"Could not be extracted",NA,NA,NA,NA,"WOS:000320327500006",772
"6945",6945,"univ sao paulo","05508","brazil",-21.5914,-51.0667,6945,6,"Univ Sao Paulo, Dept Zool, Inst Biociencias, BR-05508 Sao Paulo, Brazil.","dept zool",NA,"F-7931-2013","0000-0001-9783-1764","WOS:000320327500006",772
"6946",6946,"smithsonian trop res inst"," 08430","panama",8.9666667,-79.5333333,5774,9,"Smithsonian Trop Res Inst, Panama City 084303092, Panama.","smithsonian trop res inst","inst nacl de pesquisas da amazonia, biol dynam forest fragments project, cp 478,av andre araujo, br-29366908 manaus, amazonas, brazil.","C-3860-2008","0000-0001-8748-0462","WOS:000320327500006",772
"6947",6947,"us geol survey","20708","usa",39.093136,-76.881945,6947,8,"US Geol Survey, Patuxent Wildlife Res Ctr, Laurel, MD 20708 USA.","patuxent wildlife res ctr",NA,NA,NA,"WOS:000320327500006",772
"6948",6948,NA,NA,NA,NA,NA,6948,4,"Could not be extracted",NA,NA,NA,NA,"WOS:000320327500006",772
"6949",6949,NA,NA,NA,NA,NA,9082,7,"Could not be extracted",NA,NA,NA,NA,"WOS:000320327500006",772
"6950",6950,NA,NA,NA,NA,NA,6950,3,"Could not be extracted",NA,NA,NA,NA,"WOS:000320327500006",772
"6951",6951,"inra","97310","french guiana",5.15,-52.65,6951,6,"INRA, UMR ECOFOG, F-97310 Kourou, French Guiana.","umr ecofog",NA,NA,NA,"WOS:000321203600010",773
"6952",6952,"cirad","34000","france",43.6109,3.8772,6952,5,"CIRAD, UMR AMAP, F-34000 Montpellier, France.","umr amap",NA,NA,NA,"WOS:000321203600010",773
"6953",6953,"univ los andes","encia","colombia",4.60971,-74.08175,6953,4,"Univ Los Andes, Dept Ciencias Biol, Bogota, Colombia.",NA,NA,NA,NA,"WOS:000321203600010",773
"6954",6954,"univ los andes","encia","colombia",4.60971,-74.08175,4840,2,"Univ Los Andes, Dept Ciencias Biol, Bogota, Colombia.",NA,NA,NA,"0000-0002-8575-7170","WOS:000321203600010",773
"6955",6955,"univ los andes","encia","colombia",4.60971,-74.08175,6955,3,"Univ Los Andes, Dept Ciencias Biol, Bogota, Colombia.",NA,NA,NA,NA,"WOS:000321203600010",773
"6956",6956,"ird","34000","france",43.6109,3.8772,2794,1,"IRD, UMR AMAP, F-34000 Montpellier, France.","umr amap","ird, umr amap, f-34000 montpellier, france.",NA,NA,"WOS:000321203600010",773
"6957",6957,"carl von ossietzky univ oldenburg","26111","germany",53.1666667,8.2,8648,2,"Carl von Ossietzky Univ Oldenburg, Inst Biol & Umweltwissensch, AG Funkt Okol, D-26111 Oldenburg, Germany.","inst biol & umweltwissensch",NA,NA,NA,"WOS:000321203600001",774
"6958",6958,"carl von ossietzky univ oldenburg","26111","germany",53.1666667,8.2,6626,1,"Carl von Ossietzky Univ Oldenburg, Inst Biol & Umweltwissensch, AG Funkt Okol, D-26111 Oldenburg, Germany.","inst biol & umweltwissensch","carl von ossietzky univ oldenburg, inst biol & umweltwissensch, ag funkt okol, postfach 2503, d-26111 oldenburg, germany.",NA,NA,"WOS:000321203600001",774
"6959",6959,"carl von ossietzky univ oldenburg","26111","germany",53.1666667,8.2,2502,3,"Carl von Ossietzky Univ Oldenburg, Inst Biol & Umweltwissensch, AG Funkt Okol, D-26111 Oldenburg, Germany.","inst biol & umweltwissensch",NA,"Q-5365-2018","0000-0002-6823-2268","WOS:000321203600001",774
"6960",6960,"wageningen univ","6700","netherlands",51.97,5.6667,6092,10,"Wageningen Univ, Forest Ecol & Forest Management Grp, NL-6700 AA Wageningen, Netherlands.","forest ecol & forest management grp",NA,NA,NA,"WOS:000320714800001",775
"6961",6961,"wageningen univ","6700","netherlands",51.97,5.6667,4457,3,"Wageningen Univ, Forest Ecol & Forest Management Grp, NL-6700 AA Wageningen, Netherlands.","forest ecol & forest management grp",NA,NA,NA,"WOS:000320714800001",775
"6962",6962,"wageningen univ","6700","netherlands",51.97,5.6667,2194,1,"Wageningen Univ, Forest Ecol & Forest Management Grp, NL-6700 AA Wageningen, Netherlands.","forest ecol & forest management grp","wageningen univ, forest ecol & forest management grp, pob 47, nl-6700 aa wageningen, netherlands.","M-6390-2014","0000-0002-3959-1800","WOS:000320714800001",775
"6963",6963,"univ nacl autonoma mexico"," 58190","mexico",19.70078,-101.18443,2196,4,"Univ Nacl Autonoma Mexico, Ctr Invest Ecosistemas, Morelia 58190, Michoacan, Mexico.","ctr invest ecosistemas",NA,"G-8451-2019","0000-0002-7785-1917","WOS:000320714800001",775
"6964",6964,"univ nacl autonoma mexico"," 04510","mexico",19.42847,-99.12766,651,5,"Univ Nacl Autonoma Mexico, Fac Ciencias, Dept Ecol & Recursos Nat, Mexico City 04510, DF, Mexico.","fac ciencias",NA,NA,NA,"WOS:000320714800001",775
"6965",6965,"univ nacl autonoma mexico"," 58190","mexico",19.70078,-101.18443,6965,6,"Univ Nacl Autonoma Mexico, Ctr Invest Ecosistemas, Morelia 58190, Michoacan, Mexico.","ctr invest ecosistemas",NA,NA,"0000-0001-5221-0905","WOS:000320714800001",775
"6966",6966,"univ nacl autonoma mexico"," 04510","mexico",19.42847,-99.12766,3506,7,"Univ Nacl Autonoma Mexico, Fac Ciencias, Dept Ecol & Recursos Nat, Mexico City 04510, DF, Mexico.","fac ciencias",NA,NA,"0000-0002-4136-4500","WOS:000320714800001",775
"6967",6967,"wageningen univ","6700","netherlands",51.97,5.6667,2211,2,"Wageningen Univ, Forest Ecol & Forest Management Grp, NL-6700 AA Wageningen, Netherlands.","forest ecol & forest management grp",NA,NA,"0000-0003-1391-4875","WOS:000320714800001",775
"6968",6968,"univ nacl autonoma mexico"," 04510","mexico",19.42847,-99.12766,6968,8,"Univ Nacl Autonoma Mexico, Fac Ciencias, Dept Ecol & Recursos Nat, Mexico City 04510, DF, Mexico.","fac ciencias",NA,NA,NA,"WOS:000320714800001",775
"6969",6969,"univ nacl autonoma mexico"," 58190","mexico",19.70078,-101.18443,6969,9,"Univ Nacl Autonoma Mexico, Ctr Invest Ecosistemas, Morelia 58190, Michoacan, Mexico.","ctr invest ecosistemas",NA,NA,NA,"WOS:000320714800001",775
"6970",6970,"smithsonian trop res inst",NA,"panama",8.95,-79.56667,4417,2,"Smithsonian Trop Res Inst, Balboa, Panama.","smithsonian trop res inst",NA,NA,NA,"WOS:000320170100016",776
"6971",6971,"univ texas austin","78712","usa",30.326374,-97.771258,7765,3,"Univ Texas Austin, Patterson Labs, Sect Integrat Biol, Austin, TX 78712 USA.","sect integrat biol",NA,NA,NA,"WOS:000320170100016",776
"6972",6972,"univ texas austin","78712","usa",30.326374,-97.771258,6972,1,"Univ Texas Austin, Patterson Labs, Sect Integrat Biol, Austin, TX 78712 USA.","sect integrat biol","univ texas tyler, dept biol, 3900 univ blvd, tyler, tx 75799 usa.",NA,NA,"WOS:000320170100016",776
"6973",6973,"univ penn","19104","usa",39.952335,-75.163789,6973,5,"Univ Penn, Dept Biol, Philadelphia, PA 19104 USA.","dept biol",NA,NA,"0000-0001-7034-1546","WOS:000320170100016",776
"6974",6974,"univ texas austin","78712","usa",30.326374,-97.771258,3608,6,"Univ Texas Austin, Patterson Labs, Sect Integrat Biol, Austin, TX 78712 USA.","sect integrat biol",NA,NA,NA,"WOS:000320170100016",776
"6975",6975,"purdue univ","47907","usa",40.406906,-86.889,6975,4,"Purdue Univ, Dept Entomol, W Lafayette, IN 47907 USA.","dept entomol",NA,NA,"0000-0001-7794-4315","WOS:000320170100016",776
"6976",6976,"temple univ","19122","usa",39.952335,-75.163789,6976,1,"Temple Univ, Dept Biol, Philadelphia, PA 19122 USA.","dept biol","temple univ, dept biol, philadelphia, pa 19122 usa.",NA,NA,"WOS:000320714800022",777
"6977",6977,"smithsonian environm res ctr","21037","usa",38.95706,-76.54996,4494,2,"Smithsonian Environm Res Ctr, Edgewater, MD 21037 USA.",NA,NA,NA,"0000-0003-2499-441X","WOS:000320714800022",777
"6978",6978,"smithsonian trop res inst",NA,"panama",8.96667,-79.55,4944,3,"Smithsonian Trop Res Inst, Balboa, Ancon, Panama.","smithsonian trop res inst",NA,NA,NA,"WOS:000320714800022",777
"6979",6979,"univ nat resources & life sci","1180","austria",48.2333,16.3167,6979,1,"Univ Nat Resources & Life Sci, Inst Bot, A-1180 Vienna, Austria.","inst bot","univ nat resources & life sci, inst bot, gregor mendel str 33, a-1180 vienna, austria.",NA,"0000-0002-0458-6593","WOS:000319420500011",778
"6980",6980,"pontificia univ catolica ecuador",NA,"ecuador",-0.22985,-78.52495,3530,2,"Pontificia Univ Catolica Ecuador, Escuela Ciencias Biol, Lab Ecol Plantas, Quito, Ecuador.","escuela ciencias biol",NA,NA,NA,"WOS:000319420500011",778
"6981",6981,"smithsonian trop res inst",NA,"panama",8.96667,-79.55,445,3,"Smithsonian Trop Res Inst, Balboa, Ancon, Panama.","smithsonian trop res inst",NA,"M-3311-2013","0000-0003-4260-5676","WOS:000319420500011",778
"6982",6982,"wageningen univ","6700","netherlands",51.97,5.6667,561,2,"Wageningen Univ, Dept Environm Sci, NL-6700 AA Wageningen, Netherlands.","dept environm sci",NA,"G-2545-2015","0000-0002-4660-0314","WOS:000320117200002",779
"6983",6983,"wageningen univ","6700","netherlands",51.97,5.6667,845,3,"Wageningen Univ, Dept Environm Sci, NL-6700 AA Wageningen, Netherlands.","dept environm sci",NA,NA,NA,"WOS:000320117200002",779
"6984",6984,"wilkes univ","18766","usa",41.230578,-75.934534,6984,4,"Wilkes Univ, Dept Biol, Wilkes Barre, PA 18766 USA.","dept biol",NA,NA,NA,"WOS:000320117200002",779
"6985",6985,"wageningen univ","6700","netherlands",51.97,5.6667,6985,1,"Wageningen Univ, Dept Environm Sci, NL-6700 AA Wageningen, Netherlands.","dept environm sci","wageningen univ, dept environm sci, pob 47, nl-6700 aa wageningen, netherlands.",NA,"0000-0002-1896-855X","WOS:000320117200002",779
"6986",6986,"lincoln univ",NA,"new zealand",-43.5,171.5,7496,3,"Lincoln Univ, Canterbury 7647, New Zealand.",NA,NA,NA,NA,"WOS:000320396100019",780
"6987",6987,"natl ctr cell sci"," 41100","india",18.51957,73.85535,6987,1,"Natl Ctr Cell Sci, Pune 411007, Maharashtra, India.",NA,NA,NA,NA,"WOS:000320396100019",780
"6988",6988,"smithsonian trop res inst",NA,"panama",8.96667,-79.55,207,4,"Smithsonian Trop Res Inst, Balboa, Ancon, Panama.","smithsonian trop res inst",NA,"E-5940-2011","0000-0002-6585-0722","WOS:000320396100019",780
"6989",6989,"univ georgia","30602","usa",33.992902,-83.353697,6989,2,"Univ Georgia, Dept Microbiol, Athens, GA 30602 USA.","dept microbiol",NA,NA,"0000-0003-1229-0423","WOS:000320396100019",780
"6990",6990,"virginia polytech & state univ","24060","usa",37.22957,-80.41394,6990,5,"Virginia Polytech & State Univ, Blacksburg, VA 24060 USA.",NA,"virginia polytech & state univ, 301 latham hall, blacksburg, va 24060 usa.",NA,"0000-0002-4766-9399","WOS:000320396100019",780
"6991",6991,"us geol survey","70506","usa",30.24171,-91.991044,6991,2,"US Geol Survey, Natl Wetlands Res Ctr, Lafayette, LA 70506 USA.","natl wetlands res ctr",NA,"B-8472-2009","0000-0001-6374-4726","WOS:000320742700008",781
"6992",6992,"texas state univ","78666","usa",29.972907,-97.997166,6992,3,"Texas State Univ, Dept Biol, San Marcos, TX 78666 USA.","dept biol",NA,"B-1434-2009","0000-0001-9513-1166","WOS:000320742700008",781
"6993",6993,"univ western australia",NA,"australia",-25,122,950,1,"Univ Western Australia, Sch Plant Biol, Crawley, WA 6009, Australia.","sch plant biol","univ western australia, sch plant biol, 35 stirling highway, crawley, wa 6009, australia.","B-6855-2008","0000-0002-3167-2622","WOS:000320742700008",781
"6994",6994,"univ western australia",NA,"australia",-25,122,950,1,"Univ Western Australia, Sch Plant Biol, Crawley, WA 6009, Australia.","sch plant biol","univ western australia, sch plant biol, 35 stirling highway, crawley, wa 6009, australia.","Y-2543-2019","0000-0002-3167-2622","WOS:000320742700008",781
"6995",6995,"univ western australia",NA,"australia",-25,122,869,4,"Univ Western Australia, Sch Plant Biol, Crawley, WA 6009, Australia.","sch plant biol",NA,"A-1544-2008","0000-0002-4118-2272","WOS:000320742700008",781
"6996",6996,"univ western australia",NA,"australia",-25,122,3091,5,"Univ Western Australia, Sch Plant Biol, Crawley, WA 6009, Australia.","sch plant biol",NA,NA,NA,"WOS:000320742700008",781
"6997",6997,"smithsonian trop res inst",NA,"panama",8.96667,-79.55,207,6,"Smithsonian Trop Res Inst, Balboa, Ancon, Panama.","smithsonian trop res inst",NA,"E-5940-2011","0000-0002-6585-0722","WOS:000320742700008",781
"6998",6998,"swedish univ agr sci","90183","sweden",63.8284,20.2597,1162,7,"Swedish Univ Agr Sci, Dept Forest Ecol & Management, Fac Forestry, SE-90183 Umea, Sweden.","dept forest ecol & management",NA,"F-6031-2011","0000-0002-0476-7335","WOS:000320742700008",781
"6999",6999,"tulane univ","70118","usa",30.068812,-89.930956,6999,1,"Tulane Univ, Dept Ecol & Evolutionary Biol, New Orleans, LA 70118 USA.","dept ecol & evolutionary biol","tulane univ, dept ecol & evolutionary biol, 400 lindy boggs, new orleans, la 70118 usa.",NA,"0000-0002-0069-8491","WOS:000327308300015",782
"7000",7000,"tulane univ","70118","usa",30.068812,-89.930956,4260,2,"Tulane Univ, Dept Ecol & Evolutionary Biol, New Orleans, LA 70118 USA.","dept ecol & evolutionary biol",NA,"M-5370-2019","0000-0001-7317-3533","WOS:000327308300015",782
"7001",7001,"tulane univ","70118","usa",30.068812,-89.930956,4260,2,"Tulane Univ, Dept Ecol & Evolutionary Biol, New Orleans, LA 70118 USA.","dept ecol & evolutionary biol",NA,"K-1930-2019","0000-0001-7317-3533","WOS:000327308300015",782
"7002",7002,"ohio state univ","43210","usa",40.100924,-83.013402,5055,2,"Ohio State Univ, Dept Ecol Evolut & Organismal Biol, Columbus, OH 43210 USA.","dept ecol evolut & organismal biol",NA,NA,"0000-0002-9169-1331","WOS:000317686800019",783
"7003",7003,"northeast forestry univ"," 15004","peoples r china",35,105,1033,3,"Northeast Forestry Univ, Ctr Ecol Res, Harbin 150040, Peoples R China.","ctr ecol res","northeast forestry univ, ctr ecol res, harbin 150040, peoples r china.","F-5271-2017","0000-0002-9852-0965","WOS:000317686800019",783
"7004",7004,"northeast forestry univ"," 15004","peoples r china",35,105,1033,3,"Northeast Forestry Univ, Ctr Ecol Res, Harbin 150040, Peoples R China.","ctr ecol res","northeast forestry univ, ctr ecol res, harbin 150040, peoples r china.","F-5271-2017","0000-0002-9852-0965","WOS:000317686800019",783
"7005",7005,"northeast forestry univ"," 15004","peoples r china",35,105,1033,3,"Northeast Forestry Univ, Ctr Ecol Res, Harbin 150040, Peoples R China.","ctr ecol res","northeast forestry univ, ctr ecol res, harbin 150040, peoples r china.","M-7312-2019","0000-0002-9852-0965","WOS:000317686800019",783
"7006",7006,"northeast forestry univ"," 15004","peoples r china",35,105,1033,3,"Northeast Forestry Univ, Ctr Ecol Res, Harbin 150040, Peoples R China.","ctr ecol res","northeast forestry univ, ctr ecol res, harbin 150040, peoples r china.","M-7312-2019","0000-0002-9852-0965","WOS:000317686800019",783
"7007",7007,"kangwon natl univ"," 20070","south korea",38.8933,-77.0146,7007,4,"Kangwon Natl Univ, Coll Forest & Environm Sci, Chunchon 200701, South Korea.","coll forest & environm sci",NA,NA,NA,"WOS:000317686800019",783
"7008",7008,"northeast forestry univ"," 15004","peoples r china",35,105,7008,1,"Northeast Forestry Univ, Ctr Ecol Res, Harbin 150040, Peoples R China.","ctr ecol res",NA,NA,NA,"WOS:000317686800019",783
"7009",7009,"univ florida","32611","usa",29.648993,-82.324515,5687,2,"Univ Florida, Sch Forest Resources & Conservat, Gainesville, FL 32611 USA.","sch forest resources & conservat",NA,NA,NA,"WOS:000318314900006",784
"7010",7010,"univ groningen","9747","netherlands",53.2278,6.5298,5535,1,"Univ Groningen, Ctr Life Sci, NL-9747 AG Groningen, Netherlands.","ctr life sci","univ groningen, ctr life sci, nijenborgh 7, nl-9747 ag groningen, netherlands.","G-6251-2014","0000-0002-4099-2740","WOS:000318314900006",784
"7011",7011,"univ groningen","9747","netherlands",53.2278,6.5298,561,4,"Univ Groningen, Ctr Life Sci, NL-9747 AG Groningen, Netherlands.","ctr life sci",NA,"G-2545-2015","0000-0002-4660-0314","WOS:000318314900006",784
"7012",7012,"univ groningen","9747","netherlands",53.2278,6.5298,4733,3,"Univ Groningen, Ctr Life Sci, NL-9747 AG Groningen, Netherlands.","ctr life sci",NA,"A-8516-2008","0000-0003-2154-3576","WOS:000318314900006",784
"7013",7013,"univ pittsburgh","15260","usa",40.47441,-79.950968,521,5,"Univ Pittsburgh, Dept Biol Sci, Pittsburgh, PA 15260 USA.","dept biol sci",NA,NA,NA,"WOS:000318314900007",785
"7014",7014,"suny coll purchase","10577","usa",41.04093,-73.71457,2193,4,"SUNY Coll Purchase, Dept Environm Studies, Purchase, NY 10577 USA.","dept environm studies",NA,NA,"0000-0002-9475-7674","WOS:000318314900007",785
"7015",7015,"univ wisconsin milwaukee","53201","usa",43.011264,-87.958409,7705,3,"Univ Wisconsin Milwaukee, Dept Biol Sci, Milwaukee, WI 53201 USA.","dept biol sci",NA,NA,NA,"WOS:000318314900007",785
"7016",7016,"univ wisconsin milwaukee","53201","usa",43.011264,-87.958409,225,2,"Univ Wisconsin Milwaukee, Dept Biol Sci, Milwaukee, WI 53201 USA.","dept biol sci","univ wisconsin milwaukee, dept biol sci, pob 413, milwaukee, wi 53201 usa.",NA,"0000-0002-2715-9455","WOS:000318314900007",785
"7017",7017,"univ wisconsin milwaukee","53201","usa",43.011264,-87.958409,7017,1,"Univ Wisconsin Milwaukee, Dept Biol Sci, Milwaukee, WI 53201 USA.","dept biol sci",NA,NA,NA,"WOS:000318314900007",785
"7018",7018,"smithsonian trop res inst",NA,"panama",8.96667,-79.55,3346,1,"Smithsonian Trop Res Inst, Balboa, Ancon, Panama.","smithsonian trop res inst","san diego zoo, inst conservat res, escondido, ca 92027 usa.",NA,"0000-0002-1460-9904","WOS:000318186800027",786
"7019",7019,"smithsonian trop res inst",NA,"panama",8.96667,-79.55,207,2,"Smithsonian Trop Res Inst, Balboa, Ancon, Panama.","smithsonian trop res inst",NA,"E-5940-2011","0000-0002-6585-0722","WOS:000318186800027",786
"7020",7020,"univ hawaii manoa","96822","usa",24.859832,-168.021815,7020,6,"Univ Hawaii Manoa, Dept Bot, Honolulu, HI 96822 USA.","dept bot",NA,NA,NA,"WOS:000318180000017",787
"7021",7021,"univ calif berkeley","94720","usa",37.860576,-122.29673,7021,7,"Univ Calif Berkeley, Dept Plant & Microbial Biol, Berkeley, CA 94720 USA.","dept plant & microbial biol",NA,NA,NA,"WOS:000318180000017",787
"7022",7022,"swiss fed res inst wsl",NA,"switzerland",47.35515,8.44256,7022,5,"Swiss Fed Res Inst WSL, Birmensdorf, Switzerland.","swiss fed res inst wsl",NA,"M-9371-2016","0000-0001-8069-5284","WOS:000318180000017",787
"7023",7023,"univ oklahoma","73019","usa",35.208566,-97.44451,2362,2,"Univ Oklahoma, Dept Biol, Grad Program EEB, Norman, OK 73019 USA.","grad program eeb",NA,NA,"0000-0002-9717-5768","WOS:000318180000017",787
"7024",7024,"univ calif berkeley","94720","usa",37.860576,-122.29673,8904,1,"Univ Calif Berkeley, Dept Plant & Microbial Biol, Berkeley, CA 94720 USA.","dept plant & microbial biol","univ calif berkeley, dept plant & microbial biol, berkeley, ca 94720 usa.",NA,NA,"WOS:000318180000017",787
"7025",7025,"univ gothenburg","40530","sweden",57.7072,11.9668,7025,4,"Univ Gothenburg, Dept Biol & Environm Sci, S-40530 Gothenburg, Sweden.","dept biol & environm sci",NA,"A-6062-2009","0000-0002-8052-0107","WOS:000318180000017",787
"7026",7026,"univ oklahoma","73019","usa",35.208566,-97.44451,3581,3,"Univ Oklahoma, Dept Biol, Grad Program EEB, Norman, OK 73019 USA.","grad program eeb",NA,"A-2786-2011","0000-0001-9432-9744","WOS:000318180000017",787
"7027",7027,"acad sci czech republ","25243","czech republic",38.7034,-81.4243,7027,5,"Acad Sci Czech Republ, Inst Bot, Dept Invas Ecol, CZ-25243 Pruhonice, Czech Republic.","inst bot",NA,"H-1579-2014","0000-0001-7040-8480","WOS:000318969800001",788
"7028",7028,"usda ars","80526","usa",40.590516,-105.105526,7028,6,"USDA ARS, Ft Collins, CO 80526 USA.",NA,NA,NA,NA,"WOS:000318969800001",788
"7029",7029,"univ bern","3013","switzerland",46.9562,7.4462,7029,7,"Univ Bern, Inst Plant Sci, CH-3013 Bern, Switzerland.","inst plant sci",NA,"A-8328-2008","0000-0001-7504-6511","WOS:000318969800001",788
"7030",7030,"univ georgia","30602","usa",33.992902,-83.353697,5439,8,"Univ Georgia, Odum Sch Ecol, Athens, GA 30602 USA.","odum sch ecol",NA,NA,"0000-0001-9240-0287","WOS:000318969800001",788
"7031",7031,"univ leeds","ls2 9jt","england",53.7974185,-1.5437941,7031,9,"Univ Leeds, Fac Biol Sci, Sch Biol, Leeds LS2 9JT, W Yorkshire, England.","fac biol sci",NA,NA,"0000-0002-4855-1077","WOS:000318969800001",788
"7032",7032,"univ n carolina","27599","usa",35.850295,-79.023205,7032,10,"Univ N Carolina, Dept Biol, Chapel Hill, NC 27599 USA.","dept biol",NA,"J-2640-2015","0000-0002-2281-3091","WOS:000318969800001",788
"7033",7033,"univ n carolina","27599","usa",35.850295,-79.023205,7032,10,"Univ N Carolina, Dept Biol, Chapel Hill, NC 27599 USA.","dept biol",NA,"L-4824-2019","0000-0002-2281-3091","WOS:000318969800001",788
"7034",7034,"acad sci czech republ","25243","czech republic",38.7034,-81.4243,7034,11,"Acad Sci Czech Republ, Inst Bot, Dept Invas Ecol, CZ-25243 Pruhonice, Czech Republic.","inst bot",NA,"H-1589-2014",NA,"WOS:000318969800001",788
"7035",7035,"colorado state univ","80523","usa",40.590516,-105.105526,7035,3,"Colorado State Univ, Dept Bioagr Sci & Pest Management, Ft Collins, CO 80523 USA.","dept bioagr sci & pest management",NA,NA,"0000-0002-8270-0638","WOS:000318969800001",788
"7036",7036,"acad sci czech republ","25243","czech republic",38.7034,-81.4243,7036,12,"Acad Sci Czech Republ, Inst Bot, Dept Invas Ecol, CZ-25243 Pruhonice, Czech Republic.","inst bot",NA,NA,NA,"WOS:000318969800001",788
"7037",7037,"univ tennessee","37996","usa",35.96064,-83.92074,7037,13,"Univ Tennessee, Natl Inst Math & Biol Synth, Knoxville, TN 37996 USA.","natl inst math & biol synth",NA,NA,NA,"WOS:000318969800001",788
"7038",7038,"florida int univ","33181","usa",25.890095,-80.186714,7038,4,"Florida Int Univ, Dept Biol, North Miami, FL 33181 USA.","dept biol",NA,NA,NA,"WOS:000318969800001",788
"7039",7039,"univ s florida","33620","usa",27.996097,-82.582035,7039,14,"Univ S Florida, Dept Integrat Biol, Tampa, FL 33620 USA.","dept integrat biol",NA,"C-2037-2009","0000-0002-5887-4937","WOS:000318969800001",788
"7040",7040,"smithsonian environm res ctr","21037","usa",38.95706,-76.54996,1307,1,"Smithsonian Environm Res Ctr, Edgewater, MD 21037 USA.",NA,"smithsonian environm res ctr, 647 contees wharf rd, edgewater, md 21037 usa.","F-9761-2010","0000-0002-3632-7625","WOS:000318969800001",788
"7041",7041,"cardiff sch biosci","cf10 3ax","wales",52.5,-3.5,7041,15,"Cardiff Sch Biosci, Cardiff CF10 3AX, S Glam, Wales.",NA,NA,"B-1817-2010","0000-0002-7457-2699","WOS:000318969800001",788
"7042",7042,"acad sci czech republ","25243","czech republic",38.7034,-81.4243,7042,16,"Acad Sci Czech Republ, Inst Bot, Dept Invas Ecol, CZ-25243 Pruhonice, Czech Republic.","inst bot",NA,"B-1957-2012",NA,"WOS:000318969800001",788
"7043",7043,"calif state univ chico","95929","usa",39.746159,-121.840083,7043,17,"Calif State Univ Chico, Dept Biol Sci, Chico, CA 95929 USA.","dept biol sci",NA,NA,NA,"WOS:000318969800001",788
"7044",7044,"smithsonian trop res inst",NA,"panama",8.96667,-79.55,6667,18,"Smithsonian Trop Res Inst, Balboa, Ancon, Panama.","smithsonian trop res inst",NA,NA,NA,"WOS:000318969800001",788
"7045",7045,"smithsonian trop res inst",NA,"panama",8.96667,-79.55,4944,2,"Smithsonian Trop Res Inst, Balboa, Ancon, Panama.","smithsonian trop res inst",NA,NA,NA,"WOS:000318969800001",788
"7046",7046,"csiro ecosyst sci",NA,"australia",-27.46794,153.02809,7046,19,"CSIRO Ecosyst Sci, Brisbane, Qld 4102, Australia.",NA,NA,"B-1772-2009","0000-0002-7578-8977","WOS:000318969800001",788
"7047",7047,"landowner stewardship program audubon calif","95694","usa",38.52491,-121.9708,7047,20,"Landowner Stewardship Program Audubon Calif, Winters, CA 95694 USA.",NA,NA,NA,NA,"WOS:000318969800001",788
"7048",7048,"colorado state univ","80523","usa",40.590516,-105.105526,7048,21,"Colorado State Univ, Dept Bioagr Sci & Pest Management, Ft Collins, CO 80523 USA.","dept bioagr sci & pest management",NA,NA,NA,"WOS:000318969800001",788
"7049",7049,"georgia so univ","30460","usa",32.425,-81.784956,7049,22,"Georgia So Univ, Dept Biol, Statesboro, GA 30460 USA.","dept biol",NA,NA,NA,"WOS:000318969800001",788
"7050",7050,"smithsonian trop res inst",NA,"panama",8.95,-79.56667,7050,6,"Smithsonian Trop Res Inst, Smithsonian Inst Global Earth Observ, Ctr Trop Forest Sci, Balboa, Panama.","smithsonian inst global earth observ",NA,NA,NA,"WOS:000318077200015",789
"7051",7051,"smithsonian trop res inst","20012","usa",38.895112,-77.036366,766,8,"Smithsonian Trop Res Inst, Ctr Trop Forest Sci, Smithsonian Inst Global Earth Observ, Washington, DC 20012 USA.","smithsonian inst global earth observ",NA,NA,NA,"WOS:000318077200015",789
"7052",7052,"smithsonian trop res inst",NA,"panama",8.95,-79.56667,1163,5,"Smithsonian Trop Res Inst, Smithsonian Inst Global Earth Observ, Ctr Trop Forest Sci, Balboa, Panama.","smithsonian inst global earth observ",NA,NA,NA,"WOS:000318077200015",789
"7053",7053,"chinese acad sci"," 65020","peoples r china",35,105,6817,1,"Chinese Acad Sci, Key Lab Biodivers & Biogeog, Kunming Inst Bot, Kunming 650201, Yunnan, Peoples R China.","key lab biodivers & biogeog","chinese acad sci, key lab biodivers & biogeog, kunming inst bot, kunming 650201, yunnan, peoples r china.",NA,NA,"WOS:000318077200015",789
"7054",7054,"osaka city univ"," 55885","japan",34.6666667,135.5,6821,7,"Osaka City Univ, Osaka 5588585, Japan.",NA,NA,NA,NA,"WOS:000318077200015",789
"7055",7055,"univ penn","19104","usa",39.952335,-75.163789,7055,3,"Univ Penn, Dept Biol, Lynch Labs 219, Philadelphia, PA 19104 USA.","lynch labs 219",NA,"E-6947-2013",NA,"WOS:000318077200015",789
"7056",7056,"chinese acad sci"," 66630","peoples r china",35,105,7056,4,"Chinese Acad Sci, Ctr Integrat Conservat, Xishuangbanna Trop Bot Garden, Mengla 666303, Yunnan, Peoples R China.","ctr integrat conservat",NA,NA,NA,"WOS:000318077200015",789
"7057",7057,"ctr trop forest sci",NA,"malaysia",4.4148,114.0089,2142,2,"Ctr Trop Forest Sci, Miri, Sarawak, Malaysia.",NA,NA,NA,NA,"WOS:000318077200015",789
